text,scraped_at,source
"Constables, SHOs, Junior Diplomats sending off US Secretary of State, Rubio. Not even a MoS. The message is driven home. Warmth in international relations comes from trust which is forever broken with Trump.",2026-05-26 10:00:41,@ShineHamesha
Iran's top officials land in Qatar for secret nuclear talks as Tehran tightens grip on Strait of Hormuz. Iran’s state broadcaster reported that 32 vessels received permission in the past 24 hours to pass through the Strait of Hormuz.,2026-05-26 10:00:41,@SusanneRosh333
"We need to stop posting ""Iran reports""",2026-05-26 10:00:41,@Juan_Ostrovsky
Trump making himself clearer by the minute on obama....,2026-05-26 10:00:39,@FreakCountry76
"Do u wish to get connected with to give u answer as to how many books, singers n others banned by Congress, u will get heart attack!",2026-05-26 10:00:39,@maruti_sar10127
IRGC warns of ‘definite response’ to any new US ceasefire violation,2026-05-26 10:00:38,@IrnaEnglish
"Texas, Vote for Ken Paxton, our Country’s BEST Attorney General! TRUMP TRUTH SOCIAL May 26 2026, 05:59 AM ET Source: Truth Social #Trump",2026-05-26 10:00:36,@trumptruthfast
"U.S. renews strikes on Iran, citing threats posed to American troops The strikes in southern Iran prompted Tehran to warn that it reserves the right to retaliate, complicating negotiations to end the war.",2026-05-26 10:00:35,@Zeeshan_Khann_
Iranian State Media claimed that IRGC air defence shot down a US MQ-9 Reaper drone for violating Iranian air space.,2026-05-26 10:00:35,@AvinashKS14
"Critics say the president’s peace offering hands Iran victory. But they don’t acknowledge the biggest risk of restarting the war, writes Eli Lake.",2026-05-26 10:00:33,@TheFP
"Dow Jones futures edged higher in early trading Monday, recovering some ground after last week's losses, even as investors remained cautious following the United States' latest military strike on Iran-backed targets in the Middle East.",2026-05-26 10:00:33,@ItsBitcoinWorld
Trump says it should be ‘mandatory’ for more countries to join the Abraham Accords as part of Iran deal,2026-05-26 10:00:32,@MeetThePress
Iran killed an unspecified amount of its own citizens earlier this year in an uprising. And we're about to give that regime 24bn. Insane,2026-05-26 10:00:31,@UncleHox
Labor Department formally rescinds Biden-era overtime rule,2026-05-26 10:00:29,@VALW
"As part of the nation’s Memorial Day observance, President Donald Trump visited Arlington National Cemetery to take part in one of America’s most solemn traditions #MemorialDay #Trump #ArlingtonNationalCemetery #TombOfTheUnknownSoldier #USMilitary #HonorTheFallen",2026-05-26 10:00:27,@meawwcom
"Donald J. Trump ReTruthed MAGA 🇺🇸💞🙏💞🇺🇸 ( TruthSocial: May 26 2026, 5:59 AM ET )​​​‍​​‌‍​​‌‍​​​​​​​‌‍​​​​​​​‌‍​​​​​‌‍​‌‍​​​‌‍​​​​​​​​​​‌‍​‌‍​​​​​​‌‍​​​​​​​‌‍​​​​​​​​​‌‍​‌‍​​​​‌‍​​​​​​​​​​‌‍​​​‌‍​​‌‍",2026-05-26 10:00:26,@TrumpTruthOnX
Registration is now OPEN for our Post-EHA 2026 #CLL Highlights 🩸 Webinar series by VJHemOnc featuring presentations &amp; discussions on selected abstracts from the 31st Congress of the European Hematology Association (EHA) 💻 📍 Webinar series 🗓️ 2 July 🎙️ Chair: |,2026-05-26 10:00:26,@VJHemOnc
Workers’ pay packets are shrinking in relation to prices in a growing number of rich countries as the energy shock unleashed by the Iran war chokes off a nascent recovery in real wages.,2026-05-26 10:00:26,@X72926936
Is the Petrodollar Dying? Decoding Robert Kiyosaki’s Warning on Iran and the Yuan,2026-05-26 10:00:25,@matribhumiknp
"Note the footnote that self-defence by military force is considered legitimate grounds for war which, while observing the legitimacy of the Ukrainian struggle, also gives a moral kicking to the US for ""preventive"" actions in Iran.",2026-05-26 10:00:25,@cheapncheerless
Iran claims it shot down US’ MQ-9 drone amid peace talks Read more 👉,2026-05-26 10:00:23,@Dailymirror_SL
"#Pakistan has historically used its partnership with the #UnitedStates to navigate regional rivalries and internal conflicts. Today, however, as Iran-Israel tensions rise and #Washington reshapes its regional order, that strategic flexibility is increasingly under pressure.",2026-05-26 10:00:23,@ZrumbeshEnglish
We need democracy. Donald Trump cannot do everything.,2026-05-26 10:00:23,@Saventhem57
An interesting case in which the Trump administrstion abdicates America’s status as “leader of the free World” in service to Israeli policy. 👇👇 U.N. Official Who Says U.S. Punished Her for Speech Wins a Round in Court via,2026-05-26 10:00:23,@VoiceofVerite
"... the real challenge is not winning the war, but persuading the local population of who “we” are... #US #Iran #ThinkChina",2026-05-26 10:00:23,@ThinkChinaSG
