text,scraped_at,source
"We call for US ambassador to UK to be summoned over “flagrant foreign interference that seeks to fan the flames of division”. As said, the Trump administration is “attacking our democracy, not in secret, but openly on social media”",2026-06-07 08:59:00,@jedmarson
FIRST ONE TO TURN BLUE GETS A FREE TRUMP $250 BILL!,2026-06-07 08:59:00,@7trueamerican
"Etihad heading for more passengers than pre-Iran conflict — and without cutting fares. Bro, that’s not recovery, that’s straight-up confidence. Others are desperate with discounts, Abu Dhabi is just flexing. The UAE aviation scene is on another level right now. Source: Financial",2026-06-07 08:59:00,@saif_aldareei
Why aren’t BJP leaders taking to streets with cylinders in protest now: Congress’ dig on LPG price hike -,2026-06-07 08:58:59,@moulync
100-Day Anniversary: An In-Depth Observation of Misinformation in the US-Israel-Iran War.,2026-06-07 08:58:49,@Tina_LeiTing
"When the issue of Christian genocide came on, the ibos and the haters of Nigeria spinned it so much and thought it as an opportunity to remove Tinubu.. They claimed Trump will remove him. They threw all kinds of lies and propaganda, pushed massive fake news to sway America to",2026-06-07 08:58:49,@AmodaOgunlere
"I was answering a delusional Labour zealot and got carried away. This is my thoughts on this government. I am not looking for clicks. Just a new government! I was born in 1947, I have seen the best, Margret Hilda Thatcher and the very very worst. Starmer is my nominee as the",2026-06-07 08:58:45,@NapperTand
Crypto prices since Trump is in office: $BTC: -44% $ETH: -49% $XRP: -68% $SOL: -77% $DOGE: -79% $AVAX: -82% $ADA: -85% $SUI: -86% $ENA: -92% $APT: -93% $TRUMP: -97.7% $MELANIA: -99.5%,2026-06-07 08:58:43,@KelCypha
Chip Franklin Hilariously WRECKS Trump Again! via,2026-06-07 08:58:43,@PaulKienle68875
Supreme Court sides with Trump administration on federal regulation of telecom companies Source: The Associated Press,2026-06-07 08:58:42,@Teawhalem
"Awkies for Labour. In 2020, they demanded Britain stop exporting riot gear to the US during the George Floyd protests — openly interfering in American affairs. In 2026, when the Trump administration comments on Henry Nowak’s murder and two-tier policing, Labour screams “foreign",2026-06-07 08:58:42,@RightSide_Uk
"The government also said India was among the few countries able to maintain uninterrupted energy shipments through the Strait of Hormuz during the crisis, ensuring there was no shortage of LPG or other petroleum products in the country. Indian households continue to pay among",2026-06-07 08:58:39,@Dinesh_pant0855
"It’s detrimental to New York and all of mankind that President Trump is attending the Knicks game in the NBA Finals. Trump has never attended any sporting event as president… with the exception of: • College Football National Championship, January 8, 2018 • Army-Navy Game,",2026-06-07 08:58:39,@WallyPetersIV
Biden his People force delete photos bacteria threat hivhelp,2026-06-07 08:58:37,@edytaedyt
"🇨🇺🇺🇸 Cuba tells President Trump it will fight to the end, if US attacks.",2026-06-07 08:58:37,@callputanalystt
"If I’m part of the Iran FA, I’d make the players sit on the pitch and refuse to play 10mins into the game. FIFA are cowards for not ensuring that they get treated fairly",2026-06-07 08:58:35,@KwabenaManu93
"I googled ""how many times did biden fall asleep in public?"". A large part of the search results were about *piggy* falling asleep, or debunking most reports on Biden doing so. To be fair, there were a couple results claiming that piggy did not fall asleep, but, yeah... No.",2026-06-07 08:58:33,@dilledahlin
"The ""problem"" with Hunter Biden is that he has a form of honesty that is necessary for him to remain sober and alive. So he isn't faking it. He's giving you the perspective he has as he truly sees it. Why is Hunter a psyop and the dark psyop wizard Steve Bannon isn't?",2026-06-07 08:58:32,@SchalkDormehl
Democrats almost canceled LBGTQ Biden has always hated the LGBTQ DOMA in 1996 Then again on 05 when biden made a public speech saying how gays were a disgrace to human nature Biden has signed all LGBTQ bans since then . Even trumps bills have bidens signature on them 🤔,2026-06-07 08:58:30,@Hatler_Gurius
"JDU’s Sanjay Kumar Jha says Mamata Banerjee and Arvind Kejriwal were responsible for destroying the INDIA alliance and forcing Nitish Kumar out. Today, AAP attacks Congress while BJP continues to benefit. Those who weakened opposition unity shouldn’t be giving lessons on",2026-06-07 08:58:30,@reshma_alam7
"Bandera Nazi Zielensky👹🔥 repeatedly attempts to instigate a European war against Russia; ""a NATO war presupposes US involvement"" yet Trump has no interest in fighting Russia, as doing so would mean the end of our beautiful planet.🥶",2026-06-07 08:58:29,@JdDjef
"""Jeffrey Sachs: The Inevitable War With Iran..."" - on Tucker. December 16, 2024.",2026-06-07 08:58:28,@ItsJustCapital
"🇺🇸 Iran: Make no mistake, we're still at war with the U.S Vahid Ahmadi, a member of Iran's national security and foreign policy committee, put it plainly: ""We do not have a ceasefire with America. In reality, we are in a pause in the fighting.""",2026-06-07 08:58:28,@laylucy34
"Trump's ""fucking crazy"" phone rant at Netanyahu is a tangible sign of the defeat of the US/Israel Axis not only by Iran, but also by Hezbollah in Lebanon that has turned northern Israel into an unprecedentedly dangerous war zone, and the indefatigable Yemeni Houthis in the south.",2026-06-07 08:58:24,@communicipalist
Lmfao wtf is fifa gonna do when trump is gone and they have to answer for all this shit they let slide for him,2026-06-07 08:58:19,@OwenAtzbach
