text,scraped_at,source
"Kaine has argued that as negotiations are underway to end the conflict, Congress must work to ensure the U.S. does not resume military strikes in what has been a fragile ceasefire.",2026-06-17 11:00:16,@lise_latulippe
G7 leaders back Trump's plan to end Iran war that faces skepticism at home,2026-06-17 11:00:16,@ABC7NY
"Real talk — $TRUMP is only 161 votes away from getting listed on Moonshot Vote asap, don't miss this 👇",2026-06-17 11:00:15,@237_susan
"President Donald Trump promised gas prices will ""fall like a rock"" following the preliminary peace agreement between the U.S. and Iran, but industry experts said the timeline for price reductions depends on several factors.",2026-06-17 11:00:15,@YourNews15
"With the specifics of the U.S.-Iran deal still unclear, Israel continues strikes in Lebanon and shippers face mixed messages on the Strait of Hormuz.",2026-06-17 11:00:15,@CBSDetroit
"Lawrence: Trump is describing his so-called Iran deal the only way he knows how, ---with nonstop lying.",2026-06-17 11:00:14,@AnnevanLeur
"Authorities say they disrupted planned drone, gun attack on White House UFC cage-fighting show",2026-06-17 11:00:14,@7News
"US credibility as a maritime commerce guarantor and ally has taken a hit amid Iran tensions, earning failing marks for Washington and Israel per The Hill.",2026-06-17 11:00:12,@blerbznews
"Donald Trump ran for President again in 2028, would you support him? A. Yes, absolutely B. No C. Undecided",2026-06-17 11:00:12,@Alexvesaa
"Prime Minister Netanyahu: 'With a deal or without, Iran will NEVER have a nuclear weapon.' Israel has the right and the duty to defend itself against a regime that openly calls for its destruction. Stand with Israel.",2026-06-17 11:00:11,@HananyaNaftali
G7 leaders back Trump's plan to end Iran war that faces skepticism at home,2026-06-17 11:00:11,@ABC11_WTVD
On Trump tax amnesty... via,2026-06-17 11:00:10,@Geoff_McGivern
"President Trump wants to add a voter identification bill to the reauthorization of a surveillance program that's seen as vital to national security, but the GOP leader in the Senate reportedly has other plans. Read more:",2026-06-17 11:00:10,@newschannelnine
"Progress on a peace agreement between the United States and Iran is pushing down energy prices that have stoked inflation, but questions about its impact on the economy will linger long after it is over.",2026-06-17 11:00:10,@ABC7Amarillo
Is the United States under Trump a dictatorship? recons so,2026-06-17 11:00:10,@prospect_uk
"Amusing to watch the pundits, reporters and social media influencers parse and spin what is in the US/Iran MOU. Many claim to have seen it but no one will print it out.",2026-06-17 11:00:09,@Miklang
TRUMP: IF I DON'T LIKE IRAN AGREEMENT WE WILL GO BACK TO DROPPING BOMBS,2026-06-17 11:00:09,@sranysovok
"❗️‘Iran is a bigger defeat than Vietnam,’ Foreign Policy analyst writes Writing for Foreign Policy, analyst Paul Musgrave argues that the US defeat in the recent war against Iran represents a ""strategic calamity"" far surpassing the failure in Vietnam. While the Vietnam War",2026-06-17 11:00:08,@DmodosCutter
Explaining the counter revolution of Trump…,2026-06-17 11:00:08,@Therealbiggsie
🌍 The G7 summit of world powers in France is being chaired by President Emmanuel Macron as host but on Wednesday his guest US President Donald Trump left no doubt over who he believed was in charge. ➡️,2026-06-17 11:00:08,@AFP
"Trump goes after Netanyahu as he pursues deal with Iran, putting their friendship to the test.",2026-06-17 11:00:08,@YahooNews
"Trump says Iran deal ""not final"" but a memorandum of understanding, warns if he doesn't like it ""we'll go back to shooting at them""",2026-06-17 11:00:08,@michaelh992
An alleged plot to attack a White House UFC event was thwarted after a Knox County mother alerted police to her son’s concerning activity.,2026-06-17 11:00:08,@nbc4i
"BREAKING: TAXPAYER BENEFITS CUT. Congress is moving to ban all non-citizens from receiving taxpayer-funded benefits like Section 8 housing, food stamps, and Medicaid. Should government welfare programs be strictly reserved for U.S. citizens only? 👇 A. YES B. NO",2026-06-17 11:00:08,@MrDavX
📉 Oil is sliding as details of the US–Iran deal emerge. Why are traders not convinced the calm will last? Hear more on the Reuters Morning Bid podcast,2026-06-17 11:00:08,@Reuters
