text,scraped_at,source
ZELENSKY AND BIDEN COLLUSION,2026-04-16 07:52:29,@rogue185263
#Pakistan in push for new round of US-Iran peace negotiations A high-level delegation led by Pakistan’s army chief held talks with officials in Iran on the possibility of a new round of negotiations between Tehran and #Washington. White House spokesperson expressed optimism for,2026-04-16 07:52:28,@TutiPostNews
Donald Trump would be so cunt if he was a drag queen omg,2026-04-16 07:52:27,@notyoursommia
"I am surprised and worried that US President Trump, who was a candidate for peace and security, has become a belligerent by falling for the lies and deceit of Israeli President Netanyahu",2026-04-16 07:52:26,@MuhammadAl58349
$CL1 European stocks rise 0.25% as UK GDP beats estimates; Iran peace talks in focus,2026-04-16 07:52:26,@byul_finance
"United States President, Donald Trump, has announced that leaders from Israel and Lebanon are expected to hold talks on Thursday as efforts intensify to ease rising tensions between both sides. #maraş",2026-04-16 07:52:26,@metropunch
I AM MAGA 💯🇺🇸 Only fools do not realize what President Trump is accomplishing. Thank you and all true Patriots.,2026-04-16 07:52:25,@Rooster78331161
🚨 FREE #GOLD #XAUUSD TRADING SIGNALS! Join us on Telegram 👇 👉 98.99% Accuracy Rate 4–8 Profitable Signals Every Day. #GOLD #XAUUSD #CRYPTO $CRO $VVS $BTC $ETH $SOL $XRP $DOGE $SHIB $PEPE $nns $trump $gbpusd $usdjpy $usdchf $usdcadvgfgdhfg,2026-04-16 07:52:25,@deborah06921699
"It's not a ceasefire, it's a hudna.. Hudna is a tactic designed to allow the isl regime to regroup &amp; rearm.. IRGC Rebuilding Underground Missile Cities During Ceasefire",2026-04-16 07:52:25,@AustConserva
"🛢️ TotalEnergies SE $TTE signals a strong Q1, with higher oil &amp; gas prices and increased production outside the Middle East boosting results, offsetting disruptions linked to the Iran war; the company expects a significant uplift in both upstream output and trading performance",2026-04-16 07:52:25,@lwsresearch
🇺🇸 🇮🇷 The Battle Over Energy Geopolitics and the Containment of Great Powers. The negotiations between the Islamic Republic of Iran and the United States... #Iran #Military,2026-04-16 07:52:25,@IntelliStreame
"Impeachment Motion Filed Against U.S. Defense Secretary, Pressure Mounts on Pete Hegseth #PeteHegseth #Impeachment #IranConflict #BreakingNews #Pentagon #USCongress #Democrats #IranWar",2026-04-16 07:52:25,@deccanmediaa
Trump v. Pope. Classic.,2026-04-16 07:52:24,@HelpThe99ers
"Hey dear, I'm testing something new and thought of you. I run a small blog that tracks news most outlets won't touch. Today's update? Let's just say it involves the Trump family and a story everyone is missing. Would you love to read more ?",2026-04-16 07:52:23,@payroll001
why does she looks like trump,2026-04-16 07:52:23,@weloverww
"ETH fees into NVIDIA &amp; TESLA. Not joking, this is real. $ONDO summit is live. 10% supply as tokenized stocks. 💰 $NVDAON $TSLAON claims are open 💰 BlackRock, DTCC, White House—what a lineup. Eligible: ✅ $ONDO holder ✅ ETH fees contributor",2026-04-16 07:52:23,@tomcrypto_web3
"TRUMP POST ON TRUTH... Trying to get a little breathing room between Israel and Lebanon. It has been a long time since the two leaders have spoken, like 34 years. It will happen tomorrow. Nice! President DJT",2026-04-16 07:52:21,@BreakingEdgeX
"US says it won’t renew sanctions waivers that allowed limited purchases of Iranian and Russian oil, tightening restrictions. India, a key beneficiary amid Strait of Hormuz disruptions, could face fresh pressure on energy supplies. #India #IranianOil #US",2026-04-16 07:52:21,@AsianChronicle
"Asked if he worries attacks on Iranian civilian infrastructure would break international law, Trump says “no, not at all.”",2026-04-16 07:52:21,@MaryBruceabc
"Quickest way to END the war - INDICT Trump for WAR CRIMES BUT say if Trump backs down, Iran won't bring Trump in ALIVE to stand trial (on live TV) for his crimes",2026-04-16 07:52:21,@colin05392
"Pakistan has launched the Gabd border terminal under TIR, opening a shorter, safer trade route to Central Asia via Iran. Driven by National Logistics Corporation, this move strengthens Pakistan’s position as a regional trade hub. #Pakistan #Logistics",2026-04-16 07:52:21,@ibrpk123
According to Khamenei who killed millions of people is a god and saviour but Indian PM is villian for her corporate jihad accused muslim Terroirst are victims and hindus are villain,2026-04-16 07:52:19,@shubh_____777
"Swedish TV host: As a transitional leader, would your family background—linked to dictatorship and human rights abuses in the Pahlavi era—be a problem? Reza Pahlavi: No. I’m proud of it; people in Iran chant my father’s name, “Long live the Shah!” #No2ShahNo2Mullahs",2026-04-16 07:52:19,@HomayouRashidi
🚨 FREE #GOLD #XAUUSD TRADING SIGNALS! Join us on Telegram 👇 👉 98.99% Accuracy Rate 4–8 Profitable Signals Every Day. #GOLD #XAUUSD #CRYPTO $CRO $VVS $BTC $ETH $SOL $XRP $DOGE $SHIB $PEPE $nns $trump $gbpusd $usdjpy $usdchf $usdcadgbfhffgh,2026-04-16 07:52:19,@deborah06921699
"A potential diplomatic breakthrough is emerging in the Middle East, as Donald Trump indicated that a direct contact between the leadership of Israel and Lebanon may take place. If realized, this would mark the first such engagement in 34 years, an important symbolic step toward",2026-04-16 07:52:18,@payf_official
