text,scraped_at,source
"Hey pro Trump boomers explain why Trump , mentored by a gay Jew, likes the guy on the left but not the one on the left. I bet there's there's gay shit in the Epstein files. should release what they have to us.",2026-05-20 07:37:54,@Lenghtymeatpup1
"A steadier mood as we get into European trading, still no US-Iran breakthrough yet",2026-05-20 07:37:53,@investingLive_
And you are at the very top of that f****** line President Trump. Act accordingly.,2026-05-20 07:37:53,@JoshuaJAle40233
"🚨BITCOIN &amp; ETH ARE PUMPING Trump just signed an executive order directing the Fed to grant crypto firms direct access to master accounts, basically letting them operate like real banks with payment rails. +$25 BILLION added to total crypto market cap in the last 4 hours.",2026-05-20 07:37:53,@coinviewsIO
What happens when you press for disclosure of all the Epstein files when they are a key part of Israel's leverage over Trump.,2026-05-20 07:37:51,@davidicke
"More like ""The Fart of the Deal"" You're a joke, Senator Cornyn! Just accept the fact that Trump endorsed Ken Paxton over you because he thinks you're weak and ineffective, by endorsing another person who is equally as weak and ineffective as you are.",2026-05-20 07:37:50,@WolvenRebel_
Takeaways from Tuesday’s primaries: Massie’s loss leaves no doubt about Trump’s power over the GOP 🔗 Read More #TuesdayPrimaries #GOPPrimary #Trump #DonaldTrump #MAGA #Republicans #ThomasMassie #Trump2026 #Election2026 #GOPPolitics #PoliticalNews,2026-05-20 07:37:50,@thecapital_blog
"Iran’s Revolutionary Guards: If the attack on Iran occurs again, the war will extend beyond the region",2026-05-20 07:37:47,@MustafaDeveci58
Trump Heaps Praise On Hungary's Viktor Orban At Conservative Conference: Repor,2026-05-20 07:37:46,@LoisDemus
I'm baffled that any Black Person cheers for #trump #Republicans #maga while their rights are being taken away in real time. I'm fucken baffled!,2026-05-20 07:37:46,@Jbjohnjohn7
"Facebook, Twitter Finally Remove Trump Posts For Encouraging Violent Mob. Twit",2026-05-20 07:37:45,@Itsgettinold1
"Congress Passes Bill To Shore Up Postal Service, Delivery. The long-fought pos",2026-05-20 07:37:45,@AndreamTew
New Radicals Reunite To Sing 'You Get What You Give' For Biden Inauguration 'P,2026-05-20 07:37:44,@Greg41911552
Looks like the Israel puppet Ed Gallrein cheated in the Election against the Constitutionalist Thomas Massie. But if a Democrat had these numbers against Trump. The Zitard would be outraged online.,2026-05-20 07:37:44,@JohPersso
"I know the democrat leftists thought Trump is a racist Nazi thanks to the mainstream media but what if the Retarded Right also fell for the psyop as well? Then Trump ""betrayed"" the white race by ""allying"" with Israel and been bitter since.",2026-05-20 07:37:44,@SsmTwitRocket
"Biden Introduces His Climate Team, Says 'No Time To Waste'. The incoming Biden",2026-05-20 07:37:43,@CatherineVeitc2
"The Senate advanced legislation on Tuesday that seeks to force President #DonaldTrump to withdraw from the #Iran war, as a growing number of #Republicans defied the President's wishes.",2026-05-20 07:37:42,@the_hindu
There IS common sense after all!!! There was no difference between Mitch McConnell and Joe Biden - they are both cognitively impaired and to have kept them in any position of power was just cruelty- it’s like not euthanising your dog of 20 years of age or 140 in dog years. Let’s,2026-05-20 07:37:41,@Marcusbramham
Odd how Dems don’t remember this under Biden 😡Ted Cruz Issues “Simple Challenge” To AOC — Democrats Go SILENT via,2026-05-20 07:37:39,@DawnCristivdf
I was 👏🏻 for Trump. Not anymore.,2026-05-20 07:37:39,@NMajbrithn
"Last week I was privilaged to speak at the Germany Good Templers Congress on strategy of promoting mental health through Alcohol and substance use interventions. Innovation, Collaboration and commitment is the way to go",2026-05-20 07:37:35,@DavidKalema3
"You wish he hadn't spoken the truth Ahhh, the same Teddy boy that says ""I came to Congress to forward the Israeli-US alliance."" Shut your damned hole",2026-05-20 07:37:33,@trymebichh
BRICS. BROOO SEE BRICS WEY TRUMP DEY BEG. NA TINUBU FOOLISHLY DEY DISEMBARK. 😭😭,2026-05-20 07:37:32,@spvggy
"BREAKING: Senate advances bill aimed at ending Iran war after GOP Sen. Bill Cassidy, defeated in primary, switches to support it - AP",2026-05-20 07:37:32,@_Johnkennedyjjr
