text,scraped_at,source
"Kenya could play a major role in the U.S. Ebola response plan, as the Trump administration considers setting up a quarantine and treatment center there for Americans exposed to the virus Reports by the New York Times and Wall Street Journal say the proposal, still awaiting",2026-05-29 09:58:02,@JamiiForums_KE
"#America, after failing to open the Strait of Hormuz, is now talking about international law! It's like an #armed_robber who couldn't break down the door, now giving a speech about 'property rights' and 'house rules'.",2026-05-29 09:58:01,@iribnews_irib
America's 250th birthday celebration has begun! The Trump Administration started it off tonight with an epic firework display on the National Mall to commemorate 250 years of the greatest nation in the history of the world. 🇺🇸,2026-05-29 09:57:56,@speakermjohns
US and Iranian negotiators reach tentative deal to extend ceasefire and start new nuclear talks,2026-05-29 09:57:55,@timesofearth
Do you support our Supreme Court giving Donald Trump the power to use Tariffs on ANY country ?,2026-05-29 09:57:52,@JfkPascalNajadX
Why should Ruto allow pedophile Trump to dump American Ebola victims in Kenya? There must be something sinister... A president from hell,2026-05-29 09:57:50,@FredFred1556052
VP Vance says Trump still isn't ready to sign off on the Iran deal. Also says the US and Iran don't see eye to eye on uranium enrichment or stockpiles. 👀,2026-05-29 09:57:48,@acv105
🚨 NEWS: Pakistani sources say the U.S. and Iran have chosen Islamabad as the location to sign the memorandum.,2026-05-29 09:57:47,@Maaalik9
"When asked about Gavin Newsom’s reported proposal to impose a 100% tax on recipients of a Trump administration fund, Scott Bessent responded, “There’s no cure for stupid,” then ended the press conference. #scottbessent #gavinnewsom #trump #breakingnews #uspolitics #worldnews",2026-05-29 09:57:44,@geofrontlinetv
"💲 U.S. Dollar Follows War Headlines 🟢The U.S. dollar remains driven by Middle East developments. A possible U.S.–Iran ceasefire extension has reduced safe-haven demand, but persistent inflation continues to delay rate cut expectations.",2026-05-29 09:57:41,@ReaperX16jrj
"As Japan and South Korea strengthen their alliance with the United States, while China and Russia deepen their cooperation, the power structure in Asia is undergoing profound reshaping and reorganization following the Sino-US summit between Xi Jinping and Donald Trump.",2026-05-29 09:57:41,@bianc11388
Natwest and Barclays sweeten mortgage costs as Iran peace hopes ease interest rate fears,2026-05-29 09:57:40,@CityAM
"Trump will receive no pats on the back from the Democrats or left-wing media for cleaning up Washington, but the voters notice, and in the end that is all that really matters.",2026-05-29 09:57:38,@Global_Occupant
"The US and Iran are ""very close"" on sealing a deal to end the over two-month-long conflict in Middle East, but the two sides need to work on several points before an agreement is finalised Read more here: #IranUSWar #JDVance #MiddleEastWar #DonaldTrump",2026-05-29 09:57:38,@indiatv
VP Vance says Trump isn’t ready to back the Iran deal yet. The US and Iran are stuck on uranium enrichment and stockpiles. 🔄,2026-05-29 09:57:38,@AtterberryKate
"This is what pisses me off about weak ass Republicans(RINOs), the Democrats tried like hell to put Trump in prison on lies they made up. But not one damn Republican is saying it's time to lock up the real criminals. Ilhan Omar should be locked up,Barry Soetoro locked up &amp; more",2026-05-29 09:57:37,@StephenR97461
"HillaryClinton would you care to comment on this uranium before they test it and match it to what you sold to Russia? BarackObama did Iran use the pallets of cash you gave them to buy the above uranium from Russia? You know if this MATCHES, you're both going to jail, right?",2026-05-29 09:57:36,@draloneboy
Im glad for you that everything is ok with you now Im worried about your family in Iran and I would like to dedicate to you a song to you my love my sweetheart and for your family and friends may god keep them safe :) Leah Maor Israel :),2026-05-29 09:57:36,@leahle69
US and Iranian negotiators reach tentative deal to extend ceasefire and start new nuclear talks,2026-05-29 09:57:36,@timesofearth
"Good Morning, Patriots. Happy RED FRIDAY. Hope you all have a Blessed day. Please Pray for our Deployed and Active Service Members. Our Veterans and LEOs. Please also Pray for America, Israel and President Donald Trump. May GOD Bless America and you.",2026-05-29 09:57:35,@KenmstKenneth
"🚨 BREAKING: Abraham Accords 2026 Update! Current Signatories: 🇦🇪 UAE • 🇧🇭 Bahrain • 🇲🇦 Morocco • 🇰🇿 Kazakhstan • 🇮🇱 Israel + Sudan &amp; Somaliland pledged. Trump is pushing HARD for Saudi Arabia, Qatar, Pakistan &amp; more to join as part of Iran peace deal! Historic peace or",2026-05-29 09:57:35,@IntlSecAnalyst
"Iran avoids US sanctions via ship-to-ship transfers of oil, may receive payment for months - report - The Jerusalem Post Follow for 24/7 breaking news from around the world.",2026-05-29 09:57:34,@NewsHubGlobe
"Social media erupts after Jill Biden reveals she was 'frightened' watching Joe's disastrous debate (WHAT DID SECRET SERVICE AGENTS, HIGHLY TRAINED IN FIRST AID, THINK DURING HIS ""FREEZES"" ALL THAT MONTH?) #FoxNews",2026-05-29 09:57:33,@OnlineFreeUSA
"O'B on Trump: ""He doesn't seem to like his family very much."" This is from a man who was only prevented from feeding his vegetarian daughter potatoes cooked in goose fat because the shops were shut and he couldn't get any! I think I know who doesn't like his family much.",2026-05-29 09:57:33,@Rebartic
I’m no fan of Biden he did Gaza he voted for Iraq that was a deadly war both are disgusting but everyday Putin is blowing past those figures in Ukraine,2026-05-29 09:57:32,@KingZac44573212
