text,scraped_at,source
"It's #TaxDay, the day and the take all our hard-earned money and give it to so can fight a war against #Iran to raise #gasPrices in America!",2026-04-15 07:51:49,@FakeTrumpmagafu
"The signs that a significant portion of the Israeli right wing is moving towards “after Iran, Turkey needs to be defanged next [including by military means if needed]” are getting harder to miss. And let’s say I wouldn’t be surprised if Netanyahu at least supports Trumps “US",2026-04-15 07:51:49,@polphiloecon
tRump The Professional Liar twisted and manipulated facts to give women of America one more reason to despise this pedophile. This convicted rapist. The EU speaks honestly about the no-good tramp. I admire the candor.,2026-04-15 07:51:48,@FrancescaLive4
"#Iran secretly acquired a #Chinese #spysatellite that gave the Islamic republic a powerful new capability to target #USmilitarybases across the #MiddleEast during the recent war, via",2026-04-15 07:51:48,@arvindmahajan
"🚨 Trump won't extend Iran ceasefire, predicts ""exciting next two days"" for talks or action; war ""nearly over"". ⚓ US Navy fully blockades Iran ports in &lt;36hrs, cuts 90% sea-dependent economy; intercepts 8 tankers peacefully. 🤝 Vance cautions deep distrust; seeks ""grand deal""",2026-04-15 07:51:47,@0xzxcom
Senile felon 47 Day 450 #Trump #ImpeachTrumpNOW #RussianAsset,2026-04-15 07:51:47,@True_Catarian
It’s going to take yrs to rebuild USA from Trump damage to USA n NATO. Thats a fact . He should apologize to Rene Good n Alex Pertti shot n killed by Trump ice n border agents. Apologize to fams of 13 dead troops n 300 injured Iran war. Vote Blue Nov,2026-04-15 07:51:47,@h_delroy
Please don’t let Satanyahu continue on in Lebanon. Someone needs to stop this man! We all know it won’t be Trump.,2026-04-15 07:51:46,@John6779524160
🚨 FREE #GOLD #XAUUSD TRADING SIGNALS! Join us on Telegram 👇 👉 98.99% Accuracy Rate 4–8 Profitable Signals Every Day. #GOLD #XAUUSD #CRYPTO $CRO $VVS $BTC $ETH $SOL $XRP $DOGE $SHIB $PEPE $nns $trump $gbpusd $usdjpy $usdchf $usdcadghhfghfg,2026-04-15 07:51:43,@deborah06921699
Sounding a bit like Trump!,2026-04-15 07:51:42,@makin_david
"""The Vatican is just days away from being able to produce nuclear weapons."" -Trump in a few hours",2026-04-15 07:51:41,@BathwaterShill
Iran and the cowardice of Western feminists | Ayaan Hirsi worth a listen ... via,2026-04-15 07:51:41,@helenmmaher
Big promise. Zero delivery ⚠️ Dalit welfare still on hold in Telangana 👉 Who is accountable? #JusticeDelayed #BrokenSystem #DalitVoices #KTR #Congress #Trending #Expose,2026-04-15 07:51:41,@dalitsamaj24
Free first-class ticket for you and your family. Go live happily under the Mullahs in Iran if you’re so sincere! But tell me can you even last one day without your wife being raped or getting executed for demanding free speech? 😂😎,2026-04-15 07:51:41,@_A_khalifa
"🔴MORE FINANCIAL PRESSURE ON IRAN The US Department of the Treasury has sent letters to financial authorities in the United Arab Emirates, Hong Kong, China, and Oman, identifying banks allegedly involved in facilitating or benefiting from Iranian illicit financial activity,",2026-04-15 07:51:40,@MOSSADil
"Sensex Jumps 1,300 Points As Trump Signals Iran War Near End #Sensex #Nifty #StockMarketIndia #MarketRally #ShareMarket #Investing #USIranTensions #DonaldTrump #GlobalMarkets #IndianEconomy",2026-04-15 07:51:40,@yespunjab
"generalelection .org is $29,888 ! Buy Only $3,888 ! _______________ $26,000 Less ! _______________ .com .co.uk .uk .co N/A #Labour #Libdems Tories #Greens #Starmer #Farage #politics #GeneralElection media #investor Iran #Trump Government #Hungary",2026-04-15 07:51:40,@discerningdmain
"🚨🇮🇷 Iran Missile Base Recovery Claims After Strikes Satellite images show Iran clearing rubble at a damaged missile base near Khomein after strikes on entrances. Reports suggest underground structures may still be intact, with rapid repair activity underway. Full extent of",2026-04-15 07:51:39,@Conflictory_X
"Israel, Iran, and the US: The uncertain ceasefire and nuclear standoff",2026-04-15 07:51:38,@Grimillionaire
Is this the grand bargain that could end the Iran war? - Responsible Statecraft #IranWar #Ceasefire #PeaceTalks #MiddleEast #Diplomacy,2026-04-15 07:51:37,@Irandiasporaa
"Nagpur, Maharashtra: On Samrat Choudhary taking oath as Bihar CM, Congress spokesperson Atul Londhe says, ""Installing BJP's own Chief Minister in Bihar reminds me of the same statement. In 2023, Nadda had said that after 2024, no regional party would survive. This hungry snake -",2026-04-15 07:51:37,@ians_india
Are you saying Iran should not execute hardened criminals on death row? The United States you love so much executed 40+ people last year alone. This nigga love's Iranian criminals so much he experience palpitations when they are hanged. Below are data of execution in US in 2025.,2026-04-15 07:51:37,@BunyGreat
Winning without victory: Why the real war with Iran starts now-opinion,2026-04-15 07:51:37,@Grimillionaire
🚨 FREE #GOLD #XAUUSD TRADING SIGNALS! Join us on Telegram 👇 👉 98.99% Accuracy Rate 4–8 Profitable Signals Every Day. #GOLD #XAUUSD #CRYPTO $CRO $VVS $BTC $ETH $SOL $XRP $DOGE $SHIB $PEPE $nns $trump $gbpusd $usdjpy $usdchf $usdcadghfgggg,2026-04-15 07:51:36,@deborah06921699
The Iran economy right now,2026-04-15 07:51:34,@KodraSuzanna
