text,scraped_at,source
Since y’all wanna be kind and respectful to . Trump dies in 2026,2026-06-02 10:27:07,@RaynerUpdates
Democrats fret Graham Platner could cost them — and not just in Maine - POLITICO:Platner needs to tell voters look I like many of you have made dumb mistakes in my life. I’m a person with flaws who falls short of the glory of God. But I’m better than Trump,2026-06-02 10:27:06,@DijohltTy
"BEIRUT (AP) — Israeli drone strikes on southern Lebanon on Tuesday killed eight people, including a father and his son and daughter, a day after U.S. President Donald Trump said Israel and Hezbolla…",2026-06-02 10:27:05,@klstnews
Donald Trump and Melania Trump have faced every challenge together and never stopped fighting for what they believe in. Raise your hand if you support this power couple!,2026-06-02 10:27:04,@melicastillo15
"Iran’s Foreign Minister Abbas Araghchi: The ceasefire between Iran and the US is unequivocally a ceasefire on all fronts, including in Lebanon. Its violation on one front is a violation of the ceasefire on all fronts. The US and Israel are responsible for the consequences.",2026-06-02 10:27:04,@Donaldtrumtzt0
"""You're fucking crazy"": Trump fumes at Netanyahu in call on Lebanon via",2026-06-02 10:27:03,@Orgetorix
"When extremists target law enforcement, they aim to weaken national unity, challenge state power, and fuel instability. #Trump #Beirut #euphoria #Israel #Iran #Lebanon",2026-06-02 10:27:03,@nature_picks
Gandhi's Apportionment of Guilt: Who Did Gandhi Blame for Shraddhananda's Murder |HinduinfoPedia #Gandhi #Shraddhananda #AryaSamaj #History #India #Congress #Ambedkar #Politics #HinduinfoPedia,2026-06-02 10:27:01,@Hindupinfo
"TREASON 🚨 Good morning to everyone who voted Trump These two make up the resistance to Trumps agenda in the Senate Whoever replaces John Thune, must immediately remove Elizabeth Macdonough as the Senate Parliamentarian Remove them both... this cannot continue",2026-06-02 10:26:59,@Chicago1Ray
🔴Netanyahu: “The regime in Iran will fall in the end.” #israel #IranWar‌ #iran #IranMassacre‌ #Irán,2026-06-02 10:26:57,@MRcpn7
"Trump told News that the US and Iran are close to an MOU to extend the ceasefire and reopen the Strait of Hormuz. However, Tehran sources say they are stalling because they remember the US backing out of the 2018 nuclear deal. Can Iran realistically trust a",2026-06-02 10:26:55,@conorfkenny
The Trump-Vance-Kennedy Maga anti science agenda is coming home to roost in illness and deaths that could be avoided. There is a significant group in Canada who advocate the same nonsense. Time for science to drive health and environmental policy again.,2026-06-02 10:26:52,@Glen4Climate
Opinion | Trump betrayed farmers. Now real signs of anger show. - The Washington Post,2026-06-02 10:26:52,@LoganinSanDiego
"donald trump told jd vance to search for fraud, NYAG Letitia James found fraudulence in trump &amp; his two sons, but jd vance didn’t check donald trump out for fraud, in fact the country didn’t believe a single word about what Letitia James reported about donald trump",2026-06-02 10:26:49,@ahshaad
"Law enforcement agencies are actively tracking extremist groups, ensuring every Khwarij responsible for targeting police and civilians faces justice according to the law. #Trump #Beirut #euphoria #Israel #Iran #Lebanon",2026-06-02 10:26:46,@8SYY8
Will this be yet another Trump pardon?,2026-06-02 10:26:45,@march7_mar
"This is Jalil Milanlouei, an Iranian hero who stood with his people against the Islamic regime. Like millions of Iranians, he had reached his limit with the mullahs' tyranny, corruption, and violence. Before joining hundreds of thousands of patriots in protest on 8 January 2026,",2026-06-02 10:26:44,@IranRoyalists
"In the end, despite Trump's blow ups and Netanyahu mistakes; the Iran war will continue. Why? Because Islamists have one goal. You can't wish away their theology. Trump will not let up on the naval blockade. Everything else is just bluster.",2026-06-02 10:26:42,@TheJewishIdea
"RBI May Have Sold $12 Billion in Gold to Defend Rupee Amid Iran-US War, Says Report #business #economy #RBI #gold #iranuswar",2026-06-02 10:26:42,@CNNnews18
"I keep seeing crypto coins fall 10+% a day. I thought Trump was supposed to be the ""crypto"" president. His words. 🤣",2026-06-02 10:26:41,@Great_SaiyaDave
So Biden played it to safe maybe but we just got off a pandemic you know we have even more viruses floating around because humanity hates each other we can eradicate world hunger polio malaria so many terrible thing probably with what being spent in Iran 😠,2026-06-02 10:26:40,@KingZac44573212
Trump's Iran quagmire is a disaster with no clear objective - analyst,2026-06-02 10:26:40,@AbebeSamson1
Joe Biden Donald Trump Uncle Iroh Who you voting for?,2026-06-02 10:26:40,@Leonard18_08
"Over the past day, 24 vessels passed through the Strait of Hormuz, having secured authorization and security coordination from the IRGC Navy, according to a statement by the Islamic Revolution Guards Corps Navy.",2026-06-02 10:26:38,@IrnaEnglish
#W bullish similar #JTO Pump coming my friend $xrp $btc $fil $icp #iran #usa #2025MAMA #NestleExtremeโคนเจนใหม่ #ZeeNuNew #الاهلي_القادسيه Join my private group today below 👇,2026-06-02 10:26:37,@MannuelBTC
