text,scraped_at,source
"🔹The 33% reservation for women in panchayats and urban local bodies is the Congress Party’s achievement, not Modi’s. 🔹 In 2023, a women’s reservation bill was passed unanimously. Why has it not been implemented? : Congress President Shri 📍Velachery, Tamil Nadu",2026-04-21 07:56:33,@INCIndia
Of course he fucking STAGED his assassination attempts! I knew it IMMEDIATELY! Just like I knew Epstein didn't commit SUICIDE! Or Ivana didn't FALL DOWN STAIRS! Or Kirk was an INSIDE JOB! When the FUCK will everyone understand that 2024 was RIGGED for Trump? SO OBVIOUS!!,2026-04-21 07:56:32,@Michell33650674
Trump administration begins refunding more than $166bn in tariffs.,2026-04-21 07:56:32,@Darlington576
"THIS IS PEAK GEOPOLITICAL DRAMA 🍿🔥 25 June 2025: 🇺🇸 — “Iran agreed to give up uranium.” 🇮🇷 — “No, we won’t.” 😐🔥 18 March 2026: 🇺🇸 — “Iran agreed to give up uranium.” 🇮🇷 — “Still no.” 😏🔥🔥 04 April 2026: 🇺🇸 — “Iran agreed to give up uranium.” 🇮🇷 — “Not happening.” 😂🔥",2026-04-21 07:56:32,@abrahamxlinkan
International Maritime Organization is working on an evacuation plan for hundreds of ships stuck in the Persian Gulf,2026-04-21 07:56:32,@avsec_pro
"Top Memecoins for the Trump 4-year term These memecoins have the potential to gain a lot of mindshare during the Trump term. In particular with support from Donald Trump, people around him like Elon Musk and their followings. Study them uxInIL",2026-04-21 07:56:30,@Quetlin24
"Top Memecoins for the Trump 4-year term These memecoins have the potential to gain a lot of mindshare during the Trump term. In particular with support from Donald Trump, people around him like Elon Musk and their followings. Study them 08Ptae",2026-04-21 07:56:30,@NovemberDee
"Top Memecoins for the Trump 4-year term These memecoins have the potential to gain a lot of mindshare during the Trump term. In particular with support from Donald Trump, people around him like Elon Musk and their followings. Study them 7twPdO",2026-04-21 07:56:30,@jsmani021
"Top Memecoins for the Trump 4-year term These memecoins have the potential to gain a lot of mindshare during the Trump term. In particular with support from Donald Trump, people around him like Elon Musk and their followings. Study them Mz2LPt",2026-04-21 07:56:30,@rususatravel
"Top Memecoins for the Trump 4-year term These memecoins have the potential to gain a lot of mindshare during the Trump term. In particular with support from Donald Trump, people around him like Elon Musk and their followings. Study them d5TMLQ",2026-04-21 07:56:30,@Caboto123_
"Top Memecoins for the Trump 4-year term These memecoins have the potential to gain a lot of mindshare during the Trump term. In particular with support from Donald Trump, people around him like Elon Musk and their followings. Study them TM3oEb",2026-04-21 07:56:30,@momokawa1030
"Top Memecoins for the Trump 4-year term These memecoins have the potential to gain a lot of mindshare during the Trump term. In particular with support from Donald Trump, people around him like Elon Musk and their followings. Study them AMHVm1",2026-04-21 07:56:30,@alexmtl1357
"Trump Dismisses Criticism, Says Democrats Distracting From His War Strategy via",2026-04-21 07:56:30,@DocAndersen
"All those words, just to say Trump is a liar. Check out this article:",2026-04-21 07:56:30,@MickMccrohon
"Oil prices ease despite uncertainty over Iran–US talks, as Strait of Hormuz tensions disrupt shipping and ceasefire deadline looms 👇",2026-04-21 07:56:29,@TRTWorldNow
That Trump appears to be a baby seems to be relevant. He is a far cry from being a Christian. But then so is this hatemonger - Lance Wallnau.,2026-04-21 07:56:28,@AnnJuurinen
"Tucker Carlson says: ""I’m sorry for misleading people. I will feel bad for a long time because I helped Trump get elected.""",2026-04-21 07:56:28,@Malcolm_Pal9
"🚨Not Gaza, Lebanon or Iran. It's Manipur at 10.20 pm (20th April 2026). This is the life of Manipuri People with bullets, bombs &amp; tear gas daily. But there is not a single politician, bollywood celebrity or national or international journalist to speak for Justice for Manipur😢",2026-04-21 07:56:25,@Radhika_Shar_ma
"🇮🇷🇵🇰 Iran's no-show stalls.. Iranian state TV reports no delegation sent to Pakistan yet for Islamabad talks US and Iranian sides eyed for Tuesday meet, with Vance en route and Trump possibly joining; Pakistan hosts amid Hormuz tensions, oil dips on de-escalation hopes Delay",2026-04-21 07:56:25,@researchUSAI
Happy to partner with on VI3NNA Congress. Looking forward to Vienna and the conversations ahead.,2026-04-21 07:56:25,@Vi3nnaCongress
Of course he fucking STAGED his assassination attempts! I knew it IMMEDIATELY! Just like I knew Epstein didn't commit SUICIDE! Or Ivana didn't FALL DOWN STAIRS! Or Kirk was an INSIDE JOB! When the FUCK will everyone understand that 2024 was RIGGED for Trump? SO OBVIOUS!!,2026-04-21 07:56:25,@Michell33650674
"Gas prices in the U.S. continued a slow trend downward over the weekend, dropping another handful of cents ahead of the end of a U.S.-Iran ceasefire.",2026-04-21 07:56:24,@WTHRcom
"IMO plans evacuation of hundreds of ships in Strait of Hormuz amid US-Iran tensions. The area handles 20% of global oil, potentially spiking prices and impacting financial markets.",2026-04-21 07:56:24,@vermoutharc
Iranian media: No Iranian delegation has left for Pakistan so far to attend negotiations with America.,2026-04-21 07:56:24,@REDBOXINDIA
It’s all about the money. Corruption of the Trump administration is off the charts.,2026-04-21 07:56:23,@jeroenkeswiel
