text,scraped_at,source
A UFC fight on White House grounds. A new lawsuit threatening to cancel it. Will it happen? That's a real Predict Six question today — make your call before today's set closes.,2026-06-08 11:00:14,@predictsixapp
Trump denies campaign push to finish endless wars: ‘I didn’t promise anything’,2026-06-08 11:00:13,@BC_News1
JD Vance “the UK isn’t safe” latest. I won’t be surprised if they deliberately murder English fans in America because they can’t do it in the uk due to gun laws. Trump and his gangs are some of the most evil bastards around.,2026-06-08 11:00:12,@SALMAN_1562
"🚨Trump Assassin Was Secretly Communicating With Police, FBI Hid Evidence... via",2026-06-08 11:00:12,@Helpontheway67
House Democrats want 2029 to be the year of reckoning for Trump administration officials.,2026-06-08 11:00:12,@WGNOtv
New York Knicks fans can cheer on their beloved team pretty much anywhere in New York City — except outside Madison Square Garden. A watch party outside the team’s home court won’t be held for Game 3 of the NBA Finals because President Trump plans to attend.,2026-06-08 11:00:11,@NBCNews
Newly released videos show the location of an Iranian ballistic missile near an Israeli town in the West Bank.,2026-06-08 11:00:11,@TheInkBastard
I'm guessing Trump toady Ralph Babet will be all for this 👇 &lt; It's not like he gives two sh*ts about his birthplace ... 🇲🇺,2026-06-08 11:00:11,@ajgardineresq
"I'm rooting for a very specific World Cup script: Iran and the US both make the Round of 32, draw each other on July 3rd, and Iran sends them home 🙏🏻🙏🏻 this is My dream wc scenario for this tournament",2026-06-08 11:00:11,@medeghed98428
Trump is a man of peace and those who can’t see it are clearly LOW IQ!,2026-06-08 11:00:10,@CapitalUSAUA
"Iran hit Prince Sultan air base in KSA. As I said, KSA will be hit and eventually invaded. The defence agreement KSA has with Pakistan will not be adhered to as war will be imposed on Pakistan. Normalization could be used to destabilize the states before imposing war.",2026-06-08 11:00:10,@MajTrumpington
"U.S. and Iran deal was too close and Netanyahu sabotaged it,",2026-06-08 11:00:09,@arahusfamily
"Iranian government military sites and airports targeted by Israeli attacks Reports indicate that Ashura University, one of the centers affiliated with the Revolutionary Guards' Aerospace Force in Tehran, has been targeted. Simultaneously, reports have also been published",2026-06-08 11:00:09,@IRObservatory
"Indian Embassy in Iran has advised Indian nationals to avoid any travel to Iran, in view of the recent developments in the region. #Iran",2026-06-08 11:00:09,@newsbulletin05
BREAKING : Israel launches airstrikes on Iran again,2026-06-08 11:00:09,@InsidConflict
"Amid ongoing scrutiny over the U.S. war with Iran, President Donald Trump on Sunday defended his foreign policy stance — and denied that he ever campaigned on the promise of ""no new wars.""",2026-06-08 11:00:09,@YahooNews
"U.S. Rep. Barry Moore (R-Enterprise) is tired of members of Congress leaving office just to make more money becoming a lobbyist in the private sector. , who is also a candidate for the U.S. Senate, introduced the Banning Lobbying and Safeguarding Trust (BLAST)",2026-06-08 11:00:08,@yhn
Watch this MEET PRESS exchange with trump:,2026-06-08 11:00:08,@colombianliz
"#WorldNews: U.S. President #DonaldTrump said Monday that #Iran and #Israel wanted a ceasefire but warned that ongoing peace negotiations were ""subject to ignorance or stupidity.""",2026-06-08 11:00:08,@LBCI_News_EN
"If Iran and USA are at war, how is Iran sending its players of football to play World Cup in USA ? What is Israel view of this ? Is UK in league with Iran and acting against USA interests ?",2026-06-08 11:00:07,@omnamah_sh74094
Why do you think Donald Trump wants his image on a U.S passport ? Jesus Christ. Labour are so twisted stupid - so cynical. What a horrendous (autocorrected as horse doe) govt. What are you doing to this country ? Wtf are you doing ? Musk owns me dont you get that ? Jesus,2026-06-08 11:00:07,@shopfilm
Trump claims Israel and Iran are seeking an off-ramp,2026-06-08 11:00:07,@JM_Szuba
"// Morning Scan // OpenAI Plans to Turn ChatGPT Into a Superapp (paywall) Coding tools, AI agents, and a gateway to higher-margin products — OpenAI is betting that ChatGPT becomes the browser of the AI era. (Financial Times) The Trump Administration Might Take an Equity Stake in",2026-06-08 11:00:07,@adjacentbrief
"Iran's drone industry survived most US/Israeli strikes intact. Degrading capacity requires targeting China-Russia supply networks, not just kinetic strikes on Iranian soil. #DroneWarfare #China #DroneAnalysis #DronePolicy",2026-06-08 11:00:06,@DroneWarfareX
"𝐈’𝐕𝐄 𝐇𝐀𝐃 𝐄𝐍𝐎𝐔𝐆𝐇, 𝐓𝐇𝐀𝐍𝐊 𝐘𝐎𝐔 𝐃𝐀𝐑𝐋𝐈𝐍𝐆 — 𝐓𝐑𝐔𝐌𝐏 𝐂𝐑𝐔𝐒𝐇𝐄𝐒 𝐇𝐈𝐒 𝐌𝐈𝐂 𝐀𝐍𝐃 𝐖𝐀𝐋𝐊𝐒 𝐎𝐔𝐓 𝐎𝐍 𝐍𝐁𝐂’𝐒 𝐊𝐑𝐈𝐒𝐓𝐄𝐍 𝐖𝐄𝐋𝐊𝐄𝐑 𝘠𝘰𝘶’𝘳𝘦 𝘦𝘪𝘵𝘩𝘦𝘳 𝘤𝘳𝘰𝘰𝘬𝘦𝘥 𝘰𝘳 𝘺𝘰𝘶’𝘳𝘦 𝘴𝘵𝘶𝘱𝘪𝘥. That was President Trump’s exit line",2026-06-08 11:00:06,@MichaelARothman
