text,scraped_at,source
"CIA used 'Ghost Murmur' quantum tech to rescue downed airman in Iran—first field deployment. AI-enhanced heartbeat detection via long-range magnetometry. Impacts defense stocks ($BA, $LMT) &amp; geopolitical risk. 🚨",2026-04-07 20:31:51,@FlashFeedMacro
Imagine the fear millions of families in Iran and the Gulf are enduring tonight...,2026-04-07 20:31:51,@Faiyla
"Did the American astronauts on Artemis II make a mistake, or did they purposely flip the American flag upsidedown and backwards? Hmm... Donald Trump will not be happy.",2026-04-07 20:31:51,@theastutebrute
"🚨 Spokesperson for Khatam Al-Anbiya: Iranian armed forces will cripple American and allied infrastructure for years, deprived of regional oil and gas, forced to exit the region.",2026-04-07 20:31:51,@DBenko6544
"We are with Iran, I'm Sunni and think dying for Isreal is haram. Every Pakistani soldier needs to think who they are dying for not for Pakistan and not for Islam but for Israel",2026-04-07 20:31:51,@kash7777771
Guy who fried his brain smoking mids vs guy who fried his brain eating mid single mom pussy argue over who’s a bigger Trump hating libtard,2026-04-07 20:31:50,@VRILHQ
"I hate to be the bearer of bad news, but the Epstein thing is way behind us already. Nothing is going to happen to any influential people, it's best to come to grips with it now. The only thing that happened is congress proved themselves to be powerless once again.",2026-04-07 20:31:50,@DavidBlizzard
breaking 🚨 Iran has blown up another ship. America and Israel are left watching. Iran said this spectacle is not going to stop. Iran said that you will do as you please. We will continue to fight for peace.,2026-04-07 20:31:50,@Iranevent_tv
JUST IN: Trump says he cannot comment on Pakistan's two-week ceasefire proposal as the US and Iran are currently in 'heated negotiations'. Trump says he has received many proposals,2026-04-07 20:31:50,@Onlyanshh
"🦅🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🦅 🙏 “TRUE AMERICAN PATRIOTS ARE STANDING WITH Trump/Vance, FOR ONE NATION UNDER GOD” 🙏🙏🦅 👍 🖐️🖐️ 🖐️🖐️ 🖐️🖐️ ABSOLUTELY YES ‼️ ‼️ ‼️ 👍👍👍👍👍👍👍 🙏🇺🇸🙏🇺🇸🙏🇺🇸🙏🇺🇸🙏🇺🇸🙏🇺🇸🙏🇺🇸🙏 🇺🇸🙏 🇺🇸🙏",2026-04-07 20:31:50,@andersonDrLJA
The most actionable contract on right now isn't Iran. It's oil hitting $120 this month — 72% YES. WTI sitting at $112. $8 away. Strait of Hormuz still closed. Iran rejected the ceasefire. 92% of the way to target with no deal in sight. The clock is running.,2026-04-07 20:31:49,@DarkWireIntel
"is 'crazy' that Obama tweets basketball while Trump threatens genocide. Obama committed his own genocide, drone strikes, Libyan rubble, Yemen starved, 3 million deported, children in cages. Obama isn't distracted. Obama is the same regime with better PR. And",2026-04-07 20:31:49,@Garrow86
If this goes ahead Trump will be in the same place as his mate ⁦⁩ - wanted for war crimes,2026-04-07 20:31:49,@18peter88
FAFO NATO PANICS INTO EMERGENCY Meeting As Trump DELIVERS ULTIMATUM THREATENING TO ABANDON THEM!,2026-04-07 20:31:49,@jtinaglia
"And there you go... a failed nuclear material extraction operation in the middle of Iran that went belly up, but news reported a pilot rescue which was the disguise. #misinformation #disinformation #CTVnews #GLOBALnews #CBCnews",2026-04-07 20:31:49,@CHANNAKAJIMA
"americans really only support trump bc of aura and hype moments, genuine cattle",2026-04-07 20:31:49,@wiifreek
Breaking Trump tells Pope Leo to shut the fuck up and let men handle men's business.,2026-04-07 20:31:48,@0hour1
"Russia and China vetoed the UN Security Council resolution to reopen the Strait of Hormuz. This prevents the US from seizing control, as it did with Venezuela.",2026-04-07 20:31:48,@FernandoSn23295
Is this true? Second largest Jewish population lives in Iran and unharmed and protected.,2026-04-07 20:31:48,@06Bmcd009
"Seth Moulton—the Harvard elitist who volunteered for a war he openly called a “lie,” earned a Bronze Star for valor in Najaf but hid both his medals like dirty secrets until the Boston Globe exposed them, then rode that “war hero” story into Congress only to flame out as the most",2026-04-07 20:31:48,@JimHarr34654849
Trump gon' nuke iran? (watchparty),2026-04-07 20:31:48,@gattuoperator
"’36 Israeli Soldiers HIT’: Hezbollah Ambush Rocks IDF, Iranian Proxy ‘Cr... via",2026-04-07 20:31:48,@DebiBrand2
I hope this is true Can’t not allow Trump to destroy a civilisation,2026-04-07 20:31:48,@paulfrost_me
"Timmy, Iran’s choking the Strait of Hormuz—20% of global oil—after attacking shipping and U.S. forces. Trump’s warning: reopen by 8pm or lose power plants, bridges, and the regime’s war machine. He said “I don’t want that” and hoped for smarter leadership after",2026-04-07 20:31:48,@long7528334862
Trump doesn't want 2 deal with 🇨🇦will deal with high🇺🇲tariffs until is elected 🐂💩Carney has nothing but promises letters of intent MOU pledges gaurantees No cash or shovels in the ground Immigrant invasion pays 50% of immigrant wages No jobs 4🇨🇦,2026-04-07 20:31:48,@guy37516343
