text,scraped_at,source
“U.S. Navy preparing to seize Iran oil tankers worldwide… this could escalate fast,2026-04-19 07:24:58,@activenews129
"Iran does not plan to send enriched uranium to the United States, «this issue is not discussed,» the country’s Foreign Ministry reports🔴",2026-04-19 07:24:58,@alexsaf27
Donald Trump posts another absolute banger,2026-04-19 07:24:58,@WadeDouglas12
Elon Musk and Trump.. you have to see us do this to your remaining brothers in SA. Nizogcwala!!,2026-04-19 07:24:57,@MThembhale78652
"I'LL PUT THIS SIMPLY. The Epstein files reveal decades of child sex trafficking, rape, torture, murder, and cannibalism. Trump is mentioned in the files 1 million times. Musk and 30+ of Trump's cabinet are in the files. Russia and Israel have that info. THEY INSTALLED HIM!",2026-04-19 07:24:57,@Michell33650674
I think he knows but he still went ahead with it because he also believes Trump is an idiot,2026-04-19 07:24:54,@arsalantweets1
"What has Israel ever done for the US or western countries that has added value to their lives? They only know one thing, to extract life out of goyims for their survival, since they are the entitled chosen ones. #Trump",2026-04-19 07:24:52,@banta2
"🔴 BREAKING Canadian Prime Minister Justin Trudeau delivered an emotional farewell speech, weeping as he resigned following a wave of cabinet resignations. In his final address, he criticized Donald Trump. #GeoWire",2026-04-19 07:24:51,@GeoWireOnline
"Iranian Professor HUMILIATES and BLASTS Times Reporter to Her Face on Li... via This guy has become, in the past few weeks, my personal hero. I have made, in his honour, my own modest Celtic attempt at maintaining the",2026-04-19 07:24:50,@dyershand
Donald and Melania Trump share first dance | CNN Politics 2017 Not much has changed. He still leads. He dances to his own tune. 2026 “I did it my way.”,2026-04-19 07:24:49,@iEvangelize
Watching Maga go out of its way to try to praise the Biden administration's job is worth a fucking admission. These fucking morons can never keep their fucking ambitions straight.,2026-04-19 07:24:48,@sampsonlive
"I'LL PUT THIS SIMPLY. The Epstein files reveal decades of child sex trafficking, rape, torture, murder, and cannibalism. Trump is mentioned in the files 1 million times. Musk and 30+ of Trump's cabinet are in the files. Russia and Israel have that info. THEY INSTALLED HIM!",2026-04-19 07:24:48,@Michell33650674
"🔥President Trump on Truth Social 4/19-2026 at 21:34 MIL EST 👉🏼«I Did It My Way» by Frank Sinatra‼️ 🎶🎼🎸🎶🎼🎸🎶🎼🎸🎶🎼🎸🎶🎼🎸 Remember BabaCugs post: This Is The End… 🎬 Q drop 2134: «Buckle up, buttercups - it's about to get bumpy!»",2026-04-19 07:24:48,@bendleruschka
Trump Has Been Severely Compromised,2026-04-19 07:24:47,@BfarschiBaba
"And, just like that, President Donald J. Trump’s triumphant boasting that the Strait of Hormuz had been permanently reopened has unraveled in less than 24 hours. Citing the continuing U.S. blockade, Iranian officials announced they were closing the...",2026-04-19 07:24:47,@tommyboy0690
Not gonna lie: this Bilzerian Boxing Ring Victory for Congress T-Shirt really made me smile! It’s such a fun piece that brings back memories of classic debates. #Boxing #Congress #Bilzerian #ShirtKaya #Memories,2026-04-19 07:24:47,@shirtkaya
$PROM We did well mates Follow us on Telegram for FREE instant Crypto Signals🚀 $BTC $FLOCK $PEPE $PIPPIN #ALTCOIN $TAO $HYPE $SOL $SENT $ZETA $UNI $DOGE $ESP $ETH $RATS $TRUMP $GUN $CYBER $XRP $EAT $BAS $ARC $XNY $BULLA,2026-04-19 07:24:42,@Tina70096194
"I get there's been somewhat of a rearmament of interceptors and they've moved a THAAD system they had deployed in Jordan, but Iran could likely end this war and forestall any subsequent significant strike back, if they just decided to shower Ben Gurion and Nevatim with missiles.",2026-04-19 07:24:42,@AINTABBRUV
. - excellent synopsis here of Trump's behaviour over last few months re Iran.,2026-04-19 07:24:41,@roshbeth
The Pakistani government has tightened security ahead of the possible second phase of US–Iran negotiations. It has instructed the capital’s administration and security agencies to leave no stone unturned in preparing for these talks in Islamabad. #UnitedStates #Iran #Ceasefire,2026-04-19 07:24:41,@Awakeningmedia1
"PELOSI IS SUCH A CORRUPT OLD HAG, RIGHT BEHIND DEMENTIA JOE! SHE NEEDS TO BE IN JAIL WITH BIDEN!!!",2026-04-19 07:24:40,@2ndAmendmentJim
"I'LL PUT THIS SIMPLY. The Epstein files reveal decades of child sex trafficking, rape, torture, murder, and cannibalism. Trump is mentioned in the files 1 million times. Musk and 30+ of Trump's cabinet are in the files. Russia and Israel have that info. THEY INSTALLED HIM!",2026-04-19 07:24:40,@Michell33650674
Yes Trump posted this!!,2026-04-19 07:24:39,@thetrumpster47
"Forgive my ignorance, but *how* do the Iranians close the Strait of Hormuz?",2026-04-19 07:24:39,@NotForYouWealth
