text,scraped_at,source
"⚡️ Iran partially reopens its airspace for the first time since late February Routes in the eastern part of the country and several airports have resumed operations, according to the Civil Aviation Authority.",2026-04-18 07:14:02,@Icemoniey
"Americans are SICK and TIRED of simply hearing, day after day, of the HORRIBLE SHIT Trump and his treasonous, treacherous, tyrannical Regime are DOING! We can't even trust that they won't RIG the MIDTERMS! We need them REMOVED! Article II, Section 4! At least RALLY for it!!",2026-04-18 07:14:01,@Michell33650674
"Donald Trump Jr. Mocks Texas At CPAC Dallas And Gets The Tumbleweed Treatment. “Way to insult the people you want on side,” one Twit",2026-04-18 07:14:01,@NHagenes90472
Who claimed victory in the war—US or Iran? And why are Pakistanis celebrating as if they've just started keeping an eye on the Strait of Hormuz? How many jets did Pakistan lose in this conflict just to pass messages back and forth between the US and Iran?🤣🤣🤣,2026-04-18 07:14:00,@ramchandranar
"Hey, Trump—Here Are All The Things Birth Control Does. Women will pay the price if this administration rolls back the ACA birth cont",2026-04-18 07:13:59,@PurdyMelis61441
Donald Trump Throwing Face Masks Into Rally Crowd Becomes A Mocking Meme. A Photoshop Battle erupted over a picture of the preside,2026-04-18 07:13:59,@mertz95136
🚨 BREAKING: Tankers are SUCCESSFULLY going through if h the Strait of Hormuz thanks to Trump This is why I NEVER doubted Trump KEEP IT GOING 🔥,2026-04-18 07:13:59,@AmericaNewss_
DONALD TRUMP LIKES TO 🍇 KIDS DONALD TRUMP LIKES TO 🍇 KIDS DONALD TRUMP LIKES TO 🍇 KIDS DONALD TRUMP LIKES TO 🍇 KIDS DONALD TRUMP LIKES TO 🍇 KIDS DONALD TRUMP LIKES TO 🍇 KIDS,2026-04-18 07:13:58,@Fk_The_Govt
"Giorgia Meloni, the Prime Minister of Italy, arrived in Paris for a conference regarding the Strait of Hormuz, where she was welcomed by the President of France. Photo: Reuters #FrancePresident",2026-04-18 07:13:58,@MaazKha37934481
I reckon Israel will start bombing lebanon when Iran/US ceasefire ends,2026-04-18 07:13:56,@BrnBuRn
"🚨 Iran’s Digital Blackout Hits 49 Days While the US-Iran ceasefire brings fragile calm to the battlefield, the regime keeps 90 million Iranians in an info-prison. Real peace doesn’t stop at guns. Lift the blackout. Let Iranians speak. #DigitalBlackOutIran‌",2026-04-18 07:13:55,@Nasimforiran
"Americans are SICK and TIRED of simply hearing, day after day, of the HORRIBLE SHIT Trump and his treasonous, treacherous, tyrannical Regime are DOING! We can't even trust that they won't RIG the MIDTERMS! We need them REMOVED! Article II, Section 4! At least RALLY for it!!",2026-04-18 07:13:54,@Michell33650674
Crazy people in that Trump circle!,2026-04-18 07:13:54,@DavidHusyrdaddi
"Dear President Trump, Elon Musk is absolutely right. We need to sanction South Africa into oblivion for what the are doing to White Farmers Sincerely, 77+ Million MAGA Patriots",2026-04-18 07:13:52,@MAGAVoice
"Iran Announces Full Reopening of the Strait of Hormuz Iranian Foreign Minister Abbas Araghchi has stated that the Strait of Hormuz is now fully open for commercial ships. This has strengthened hopes for an end to the war in the Middle East, and as a result, oil prices have",2026-04-18 07:13:52,@DhakaHeralds
"Ha, ha big mouth Trump... Friday's meeting is a sign that Anthropic's technology may be too critical for even the US government to do without - despite the Trump administration's tough stance against the firm.",2026-04-18 07:13:51,@Kempuden
Congress leader is not even saying DMK once anywhere in his campaign 😅,2026-04-18 07:13:50,@irshad5005
"Congress repeatedly says they “stopped a threat to democracy,” yet fails to explain what that threat actually was. Claims without evidence aren’t convincing.",2026-04-18 07:13:50,@bad_beards45187
Hannity rejects his faith in favor of Trump.,2026-04-18 07:13:48,@HenrikLutz123
erika becoming the ceo of turning point after charlie’s death is similar to melania becoming the president if trump dies. makes no sense it is a great example of how a large proportion of women only acquire success as a result of their husbands eg frida kahlo or mckenzie bezos,2026-04-18 07:13:47,@redhairshanks86
"Americans are SICK and TIRED of simply hearing, day after day, of the HORRIBLE SHIT Trump and his treasonous, treacherous, tyrannical Regime are DOING! We can't even trust that they won't RIG the MIDTERMS! We need them REMOVED! Article II, Section 4! At least RALLY for it!!",2026-04-18 07:13:46,@Michell33650674
Trump must accept los and make unconditional surrender.,2026-04-18 07:13:45,@DeisLesufi
Oil prices fall sharply as Iran reopens the Strait of Hormuz,2026-04-18 07:13:44,@NguyenCreative
🚨 BREAKING: Ships transiting the Strait of Hormuz are turning back. The signal is clear—the route is not yet open. Impact on global oil supplies is possible. #straightofhormuz #crudeoil,2026-04-18 07:13:43,@XAnime26857
"Several oil tankers have u-turned in the Persian Gulf after appearing to try to transit the Strait of Hormuz, as shipowners and oil traders remain in a state of disarray. via",2026-04-18 07:13:41,@DanWilliams
