text,scraped_at,source
"Funny how the BBC keep saying ""US-Israel war with Iran"" it is of course ""US-Israel war on Iran"".",2026-05-22 09:30:19,@dbooth3
Market jitters hit silver near $76 in European trade as XAG/USD slides amid doubt over a US-Iran deal. Selling pressure and geopolitical uncertainty keep the white metal vulnerable. Traders brace for volatility as clarity remains elusive. #silver #commodities,2026-05-22 09:30:19,@Liqui_Sniper
"बैल बुद्धि अंध भक्त... ""India Against Corruption"" movement in 2011 was against Congress/UPA as they were Union Government back then. Thus, of course any movement today will be against BJP/NDA as BJP is running Union Gov. since last 12-13 years now. अंध भक्त are unimaginable !",2026-05-22 09:30:18,@PushpendraVerma
"🇺🇸 Trump admin invests $2B in 9 quantum computing firms including IBM, taking equity stakes. Strategic move to outpace China in high-tech. #QuantumComputing",2026-05-22 09:30:18,@datphamtha91354
Europe does not need the Strait of Hormuz or do we?,2026-05-22 09:30:17,@BppgZentrale
MY DAILY TRADING PLAN; Good morning everyone. Markets had some quick ups and downs yesterday as comment and counter comment came out of the US-Iran war regarding peace deals. This is still the biggest external factor hanging over markets and its worth having a news feed open at,2026-05-22 09:30:16,@icooperTrades
Regions where Congress and NSUI have protested against the NEET Paper leak in the last two days Rajasthan ✅ Karnataka ✅ Jamshedpur ✅ Delhi ✅ And Now Haryana✅ Aur India k bahar baithe kuch baklol Apne aap ko Genz ka neta bata rahe hai.,2026-05-22 09:30:16,@rishabhdubey095
Opinion: Don't use our taxes for Trump slush fund: Letters,2026-05-22 09:30:15,@seacoastonline
"Tara Reade's mother called Larry King Live in 1993 to ask what her daughter should do after being sexually assaulted by Joe Biden. After the Larry King Live episode was unearthed, CNN covered for Biden by removing the it from their website",2026-05-22 09:30:14,@iluminatibot
That does not look like Trump and what does that flag say?,2026-05-22 09:30:12,@Zypherkill
"This is absolutely appalling. An Army veteran in his own home, beaten nearly to death for flying American and Trump flags? The unpatriotic rot in our society is getting worse by the day. We need to take a step back and remember what built this greatest country on Earth in just",2026-05-22 09:30:11,@am2n2it2quit
"President Trump reacts to Stephen Colbert's final ""Late Show"" with a late-night Truth Social takedown.",2026-05-22 09:30:10,@usatodayent
"Iran has won the war. That's insane, man. They stood firm against the bombing. Gay ass states of Pakistan and India would never have been able to withstand such bombing.",2026-05-22 09:30:08,@YasserKhann
"Imagine thinking another ""historic"" talk will actually change anything. US and Iran negotiations are back, and it’s just the same diplomatic circus. What’s the delusion this time?",2026-05-22 09:30:07,@FineAndRich
"Iran war pulling some Gulf states toward Israel, while pushing others away ...Follow for more. #WeRemember #FightAntisemitism #EndAntisemitism #StandWithJews #NeverForget #WeStandWithIsrael #JewishVoices #StandWithIsrael",2026-05-22 09:30:07,@JewishLives1
"From Anthony Scaramucci America's ruling class is so corrupt they make the latter day Romans look like paragons of probity. And Trump is the worst of the lot. He's not the ""answer"". He's an accelerant.",2026-05-22 09:30:06,@StevenMeyer17
Breaking | Journalist Ahmed Hariri was killed in an Isr🐷eli airstrike that targeted the town of Deir Qanoun Al-Nahr in southern #Lebanon. #IsraelIsACowardlyGenocidalEntity,2026-05-22 09:30:06,@JuniorM26048432
House Republicans on Thursday abruptly cancelled a vote on a resolution intended to limit President Donald Trump's war powers in Iran. READ MORE:,2026-05-22 09:30:06,@ABCNews4
Nicki is so unpredictable cos who would have thought we'd get a Trump X Nicki interaction in 2026? 😭,2026-05-22 09:30:05,@nickisfortune_
No #InternetShutdown in Iran for &gt;90% of 2026 already. Worse: Inequality. Regime supporters get Internet. 🛜 👇 I never ask a criminal to give me back my rights. What I do is I passionately wait for their fall-that is when I get back my rights. #DigitalBlackOutIran‌,2026-05-22 09:30:05,@HeidMbs
"⛽ The crisis around the Strait of Hormuz has exposed a strategic miscalculation in the EU’s planning to replace Russian energy imports. Africa’s reserves, proximity, and developing infrastructure corridors offer the EU much-needed supply depth, but GMF’s Chris Ogunmodede and",2026-05-22 09:30:04,@gmfus
"🚨🚨 Scoop: The Trump administration is temporarily moving immigration lawyers to the Justice Department to speed up efforts to strip citizenship from naturalized Americans, Axios has learned.",2026-05-22 09:30:03,@JimVandeHei
"Donald Trump's White House staff have been ordered by a federal judge to preserve presidential records, including text messages, after the administration tried to dismiss a Watergate-era transparency law as 'unconstitutional.'",2026-05-22 09:30:02,@lalalana1717
"When the US launched its bombing campaign against Iran on Feb 28, Trump expected a swift victory. Instead, within weeks, the conflict began exposing mounting losses and damage to expensive military hardware.",2026-05-22 09:30:00,@TOIPlus
Trump and Xi kick off talks in Beijing,2026-05-22 09:30:00,@RunteSonya87859
