text,scraped_at,source
#bbcnews #itvnews #skynews #channel4news #GMB Hilarious listening to BBC State sponsored propaganda channel on the US Iran deal. It describes an end to 100 days or war death and destruction in Iran and Lebanon. BUT NOT WORD ABOUT ISRAEL. Apparently they were not affected,2026-06-15 12:18:27,@Ryderback3
"From a Mobster: “Mr. Trump said if Iran failed to reach a nuclear accord, a as is expect on Friday in Switzerland he would restart military attacks on Tehran or make the United States “the guardian of the Middle East” in return for 20 percent of the region’s revenues.",2026-06-15 12:18:25,@TruthRocksOut
Iranian people will be free from a murderous islamic regime,2026-06-15 12:18:25,@Zibarector
"Even from across the pond the charts remain bullish. The one standard deviation off the anchored VWAP from the beginning of the year held across all the indexes and I think we make new all-time highs this week or next. Here are the levels I am watching. On the NQ, 30,850 is key",2026-06-15 12:18:25,@AnthonyCrudele
U.S. stock futures jump on Iran deal to end the war; SpaceX rises in second day of trading: Live updates,2026-06-15 12:18:24,@LindaBr31385970
"Bitcoin Reclaims $65K as US-Iran Peace Breakthrough Ignites Risk Appetite Bitcoin surged past $65,000, flirting with $66,000, following reports of a potential peace agreement between the US and Iran. The easing of geopolitical tensions fueled a market-wide rally, boosting",2026-06-15 12:18:24,@IamBobbikings
🚨 BREAKING NEWS - Around 3:00 AM President Trump boards Air Force One on his way to France for G7 TRUMP IS AN ABSOLUTE MACHINE HE NEVER STOPS WORKING 🙏 TRUMP IS REALLY WORKING SO HARD TO PUT EVERYTHING IN PLACE WAY MORE THAN WHAT OBAMA AND MICHELLE WAS DOING TO AMERICA 🇺🇸,2026-06-15 12:18:24,@DonaldJTnewss
"God, he's not even good at this. Hunter is basically the only thing leftists didn't attack Biden for. You're overselling this. It's already a tenous point to make it about leftists, just say ""they hate your dad"". That's enough, you don't need to make the obvious lie",2026-06-15 12:18:24,@SimonMcGlynn4
"Will Trump, the draft dodger, stop fucking saluting during the anthem. He’s a civilian and should put hand on heart🇺🇸",2026-06-15 12:18:23,@LynnVaine
"#WW3: #Hezbollah drones attacked Israel from #Lebanon. Despite US ceasefire calls, Israel launched airstrikes on Hezbollah targets in #Beirut killing 3, per reports. As Iran reportedly readies a missile retaliation, IDF Chief Lt. Gen. Eyal Zamir says Israeli forces are prepared.",2026-06-15 12:18:23,@WW3Info
U.S. and Iran reach framework deal to end war and reopen the Strait of Hormuz - NBC News,2026-06-15 12:18:23,@calix_tra
"🚨 HOLY CRAP! Trump Interior Sec. Doug Burgum has found NGOs getting taxpayer dollars who paid their CEOs nearly $500K and the ENTIRE REVENUE MODEL was the government ""Then they'd LOBBY US or hire lawyers to SUE US to stop the administration's priorities!"" 🤯 Now the funds are",2026-06-15 12:18:22,@warDaniel47
".. .. .. .. TRUMP WAS FOOLED TRUMP LOST THE IRAN WAR BIGLY. IF HE SIGNS THE DEAL WITH THE DEVIL 45,000 DEAD IRANIANS BLOOD WILL BE ON HIS HANDS. IRAN WILL BE A STRONGER BULLY ISLAM ACROSS THE WORLD WILL BE MORE VIOLENT EMBARRASSED AND STABBED ISRAEL IN THE BACK .. .. . ..",2026-06-15 12:18:22,@ezra_issac
"Why America is Choking on India’s FCRA 🇮🇳 US senators &amp; evangelical lobbies are screaming over India's FCRA crackdown. But why the sudden panic when India wants transparency on foreign money flowing into NGOs, churches &amp; sensitive areas? FCRA (Foreign Contribution Regulation",2026-06-15 12:18:22,@VoirMediaHouse
"Trump's ""peace deal"" with Iran was the result of influence from Qatar, Pakistan, and Saudi Arabia. He caved. You can't convince me otherwise.",2026-06-15 12:18:20,@perfectstr99341
Happy birthday Trump 😘,2026-06-15 12:18:20,@therealele2002
"Poland's Foreign Minister Radoslaw Sikorski on U.S.-Iran deal: There is hope that it will be long-lasting, inshallah!",2026-06-15 12:18:20,@Tehran_Reports
Free $SPCX for early ones 👀 Stacking with: $TRUMP $ILLO $FOOTBALL,2026-06-15 12:18:20,@warfrontIntel_
"Is this the Art of Bad Deal? Your mis adventure costs half dollar trillion but you couldn't get Nuclear out of Iran, that's a Failed Deal.",2026-06-15 12:18:19,@harshadshah1953
LOL. calling trump a Nazi was ok. Rightttt..,2026-06-15 12:18:18,@annewhite436
"BREAKING: According to Iranian sources, a clause regarding transit fees for the Strait of Hormuz was added at the last minute to the framework agreement between the US and Iran aimed at ending the war. The state-run Iranian news agency Fars reported this, citing informed sources.",2026-06-15 12:18:18,@EdmondsonJonas
"The UAE has affirmed the importance of prioritising dialogue and diplomacy, and adhering to international law to reinforce regional security and stability, after an agreement was reached between the US and Iran to end the war Follow our live coverage:",2026-06-15 12:18:17,@TheNationalNews
Trump caught smiling after UFC fighter drops shocking remark about Michelle Obama: report,2026-06-15 12:18:17,@DegrootThaddeus
"- Shame on you for absolutely ignoring the UFC fights at the White House last night. I thought you were better than MSM. Once again, you prove me wrong. I may start sleeping through your show.",2026-06-15 12:18:16,@CookieBarth
