text,scraped_at,source
"The Modi government’s abrupt desertion of #Iran is not just a foreign policy failure; it is a civilisational betrayal — unexplained to either #Tehran or the Indian people. Abandoning #Chabahar is a perfect example, writes",2026-03-28 07:01:31,@NH_India
"Trump wouldn’t ‘want to stand next to a Black female officer,’ Army chie... via",2026-03-28 07:01:31,@rmojomojito1
"“Weaponising the Strait of Hormuz is not an act of aggression against one nation, it is act of terrorism against all nations” Truth well said. Iran needs to be dealt with.",2026-03-28 07:01:30,@lord_eminent1
‘Playing with fire’: Iran vows response after civilian nuclear sites struck via,2026-03-28 07:01:30,@H_haleem_AH
Trump gets his best war ideas from Peter,2026-03-28 07:01:29,@SpecialSitsNews
"Ask Wayanad people, they have answers for this. But where’s the money congress collected? Any answer?",2026-03-28 07:01:28,@pradeepccj
"Remember, folks! This is not just about TRUMP! Without the TREASONOUS members of his Regime, and the CORRUPT GOP members of Congress and the Supreme Court, he'd be GONE! Article II, Section 4 allows us to REMOVE the ENTIRE REGIME! Then VOTE OUT and IMPEACH the others!",2026-03-28 07:01:27,@Michell33650674
"""I always like to hang out with losers because it makes me feel better"" - Trump And Pakis were thinking their PM is some big shot..😂😂",2026-03-28 07:01:25,@sumanta_swain
If there is anyone with #IQhacked thats #Trump,2026-03-28 07:01:24,@Efueceekay
"President Donald Trump said that the #UnitedStates has saved the entire #MiddleEast, arguing that it was not only #Israel that was rescued. Donald Trump also claimed that the strikes they carried out against #Iran greatly weakened the military capabilities that Iran possessed,",2026-03-28 07:01:23,@MMSomalitv
"Anyone who doesn't abuse Congress for their incompetence handling terrorism back then, shouldn't be allowed to vote 🧑‍🦯 The BJP is lacking in several aspects, but even they didn't mess up as badly as the former.",2026-03-28 07:01:22,@Bilkl_ricks_nai
"Like sasanians: Full🦎invasion of Iran did not begin until after the death: Prophet Muhammad{S}. 632 CE: Death of Prophet. 633 CE: The invasion began under the first🦤Abu Bakr, STARTED FROM Mesopotamia/IRAQ 636 CE 637 CE 642 CE 651 CE I wanna🤔Ruzbeh has his🛸he find In the cave",2026-03-28 07:01:22,@ARTBEC_R
The real me and women of Britain stand for what’s right. And now a lot of them finally waking up. Don’t fall for this Iran trap. Britain is safe and always has been.,2026-03-28 07:01:21,@KingMD_
🚨 TRUMP DOUBLES DOWN ON ATTACKS AGAINST MINNESOTA’S SOMALI COMMUNITY. Donald Trump repeated harsh remarks about Minnesota’s Somali community during recent comments at the White House. He claimed Minnesota needs to be “taken back” and criticized state leaders and Somali,2026-03-28 07:01:21,@tcf_updates
There are over 100+ Congress #Dhurandar inside the BJP Party One day they will break into pieces. This will happen sometime in the near future,2026-03-28 07:01:20,@BharatMata100
12 US troops wounded in Iranian strike on Saudi base: Reuters,2026-03-28 07:01:20,@khaleejtimes
DMing Iran on Facebook Marketplace about Kharg Island going “Is this still available?”,2026-03-28 07:01:19,@wetworkarchive
"Federal judge blocked Pentagon Anthropic ban. Called it Orwellian. Integrity got its day in court. But notice the framing shift: not is AI safe, but is punishing AI companies for their values constitutional? The debate moved from capability to rights. From what they can do, to",2026-03-28 07:01:19,@luna_coded
📢 News: Escalation in the Middle East. AP sources report an Iranian missile attack has wounded 10 US troops at a Saudi air base. This is getting dangerously close to direct US involvement. Praying for peace. 🙏 #Iran #USTroops,2026-03-28 07:01:18,@ExpressoLines
Epstein Trump #TrumpEpsteinPedoFiles #TRUMPSTEIN #PedoPOTUS #RepublicansAreTheProblem #GOP #MAGA #RepublicansProtectPedophiles #PedoPOTUS,2026-03-28 07:01:18,@GracieYoda
#Pleasegiveme10minutes President Trump Imagine this! Are you confident you can protect Ivanka and your grandchildren? Conclusion What you must do now is conclude a treaty with Iran agreeing on mutual non-interference in each other's internal affairs.,2026-03-28 07:01:18,@Az3djGQPpG78725
We have given you the right breathe air. Congress,2026-03-28 07:01:18,@LaukiV
"Pakistan proudly screws Iran by handing their secret Hormuz oil “gift” straight to Trump. Same country that betrayed India for decades, destroyed Afghanistan’s trust, and stabbed China in the back. Serial traitor energy at its finest. Iran crying, Pakistan counting cash.",2026-03-28 07:01:17,@IronyAnchor
"Consumer price increases high in US. Trump administration need approval of $ 200 billions budget to fight a illegal war. A crisis of debt, price increasing , inflation, economic turmoil in US is subject of Trump administration failure. #Iran #energycrisis",2026-03-28 07:01:17,@mehtabkhan_jmi
Iran been waiting for a Trump forever lol this ain't our war,2026-03-28 07:01:15,@MathewSisk
