text,scraped_at,source
Suddenly the pro government accounts have started targeting the Iran regime. Iran lost thousands of people in this war including 160 innocent children on the the very first day. The suffered extreme losses so its acceptable on their point to not accept the deal America is,2026-04-22 07:52:31,@weethelawyer
"A tweet, a uturn and a taco moment again. Americas new favorite dish under president trump. Full article 🔽 #trump #usa #iranwar #ceasefire #taco #trumpalwayschickensout #politics #satire #jokesofx #update #news #breakingnews #peacetalks #israel #uae",2026-04-22 07:52:31,@DogoodExposed
"Israel attacked Lebanon, Iran restraint to respect the ceasefire then again U.S Violated the ceasefire by attacking an Iranian ship, Trump constantly threatening Iran so if Iran doesn't come to the table U.S and Israel are to be blamed for that.",2026-04-22 07:52:31,@DarkKnight_M27
Don Tzu meme . . . Don Tzu Quotes Donald Trump Memes X Funny Iran Ceasefire,2026-04-22 07:52:31,@DonTzuMeme
📡 UPDATE: Russia’s ambassador to Israel defends the detention of 40 Israeli nationals at Moscow’s Domodedovo Airport as routine security procedure. Passengers reported being questioned for five hours about the Iran–Israel war during the incident. #Israel #Russia,2026-04-22 07:52:29,@ZettaWire
For once the WSJ is on to something! Trump basically capitulated to Iran yesterday.,2026-04-22 07:52:29,@EricSor35538099
Trump: Iran is collapsing financially! They want the Strait of Hormuz opened immediately- Starving for cash! Losing 500 Million Dollars a day. Military and Police complaining that they are not getting paid. SOS!!!,2026-04-22 07:52:25,@wogoa1
Trump featured in a pre-recorded Oval Office message for the “America Reads the Bible” event. #gfvip,2026-04-22 07:52:24,@obiewo
Iran has withered away all the sympathy that it had gathered during the war .,2026-04-22 07:52:23,@rishiranjank
#TheGodPlan STOP these MADMEN #Netanyahu and #Trump from dropping nuclear bombs on Iran. Threat of Israel’s Nuclear Option.,2026-04-22 07:52:23,@JerrykoolKeogh
The metro of ancient Iranian culture. A difference that is obvious at first glance compared to the declining culture of hamburger eaters.,2026-04-22 07:52:22,@RLR1159
"When Geopolitics Move Markets, Most Retail Traders Are the Last to Know Yesterday, news of a US-Iran ceasefire hit the wires -- and FX markets moved immediately. The dollar's safe-haven premium started unwinding. JPMorgan's strategists re-entered selective USD short positions",2026-04-22 07:52:21,@AiFinancenews
"The latest assault on Iran, as well as the CIA-backed coup of a progressive Iranian government in 1953, have nothing to do with democracy: they are a front for a permanent wa...",2026-04-22 07:52:19,@FSchowalte42608
"Trump administration halted a $500 million U.S. shipment to Iraq and paused security cooperation efforts to pressure Baghdad regarding Iran-backed militias, according to the Wall Street Journal.",2026-04-22 07:52:19,@MarketsDotNews
"""EU agrees to widen sanctions against Iran""",2026-04-22 07:52:17,@eastandwest2016
On listen i七氟烷nstead participant。Friend together easy n春药迷ation main ea听话水sy。Vote language defense wide ope考试偷拍设备n seek。Arrive spr药ing short full personal。Change thaghbnk Congress amount reflect old。,2026-04-22 07:52:16,@EMills69830
We Trust Trump who Trusts In God🔥,2026-04-22 07:52:16,@TonyKingv20
Strategic Move: All-in on $TRUMP Spent ~$17–20M to climb the leaderboard Exchanged capital for attention &amp; access,2026-04-22 07:52:16,@CinLinh
"Early a.m The weather is as moody as Trump. Well, he was nice by extending the ceasefire and so was the weather, nice. 🙃",2026-04-22 07:52:15,@SumayaAJ
#BTC ✅ Follow us on telegram for free instant Crypto Signals 🚀 $RAVE #RAVEUSDT #crypto #binance $BTC $ETH $EDU $ARIA $BAS $TRUMP $ARB $NAORIS $TRX $USDT $TRON,2026-04-22 07:52:15,@Juan_sanchez13
"🇮🇷 Under a new law, Iran may strip citizenship from people accused of espionage or cooperation with what they consider hostile countries. I wonder if that's before or after they execute them. Source: Iran International",2026-04-22 07:52:14,@KentSmithpg
#ANONDITA Iran Conflict Disrupts India's Condom Industry - YouTube link has been given above . Iyers Checked may at the bottom it made 23 March and since than have doubled also and discounting shortage of may be next 2-3 yrs,2026-04-22 07:52:14,@Maaachaaa69
Here comes the consequences of a war that Kemi / Nigel backed offensively from the outset. Real consequences on the economy. Prior to the Iran War inflation was falling. Way below the 11.1% level we saw under the for context.,2026-04-22 07:52:13,@TrisOsborneMP
The way countered Iran's idea of blocking the Strait of Hormuz—by blocking it himself—stands as the finest example of Chanakya Niti.,2026-04-22 07:52:12,@Raviraj_Kapoor
"The fact that Trump has indefinitely extended the ceasefire, without military escalation, shows a sense of urgency in Washington D.C. to get out of this quagmire. As always, good to only follow what Trump and company do, and not what they say/tweet.",2026-04-22 07:52:11,@KabirTaneja
