text,scraped_at,source
"🔴Kgalema Motlanthe Warns ANC Dysfunction in KZN Is Undermining Election Readiness🔴 JOHANNESBURG – Former president Kgalema Motlanthe has delivered a stark warning that severe political and administrative dysfunction in the African National Congress, particularly in",2026-04-13 08:08:20,@centralnewsza
"I don’t cry for “Lebanon.” I feel sad for what hezbollah turned Lebanon into: a launchpad for rockets, death cults, and Irgc slavery. We don’t need libtard tears or “ceasefire” nonsense. We need Lebanon to dismantle Hezbollah, embrace peace with Israel, and finally choose LIFE",2026-04-13 08:08:20,@lebanonisrael1
"Donald Trump is calling Pope Leo ""Weak"" on crime and terrible for foreign policy...",2026-04-13 08:08:20,@MemesNoWords
"This is just one example.... bombing Iran, the root cause is also against the international law.",2026-04-13 08:08:20,@Shabbir122
US Announces Blockade on Iran (and China): How &amp; Why This Risks Global Escalation via,2026-04-13 08:08:19,@Eglantine99
JUST IN 🇪🇸 🇨🇳 🇨🇳 Spain's Prime Minister Pedro Sánchez calls on China to use its influence to end war in Iran. 🇺🇸 🇮🇱 🇮🇷 Reports suggest the Iran-US-Israel conflict could further accelerate China’s rise as a global superpower.,2026-04-13 08:08:19,@FalconUpdatesHQ
Starmer is an idiot saying high prices of oil is Irans fault - it’s totally Trump and Netanyahus fault - get rid of these two war mongers! They bring nothing but grief to the world!,2026-04-13 08:08:18,@AnnaSza70678231
🚨#XAUUSD #GOLD &amp; #BTC Signal Join Free Signals💸 98% Win Ratio 4–7 Profitable Signals Every Day $CRO $VVS $BTC $ETH $SOL $XRP $DOGE $SHIB $PEPE $PI $SUI $AD $TRUMP $HBAR $etu,2026-04-13 08:08:18,@syedindraa
"Iran says US blockade on Gulf ports ‘illegal, ‘act of piracy’ via 🌐 Click on link for details. The pot calling the kettle black! The shoes on the other foot now.",2026-04-13 08:08:18,@AirAcademy
Trump is the Anti-Christ.,2026-04-13 08:08:17,@LisaClaire9090
📌US intelligence indicates China preparing weapons shipment to Iran Beijing is delivering new air defense systems to Iran within the next few weeks. China has denied the allegations. #China #IranWar‌ #USA,2026-04-13 08:08:16,@MMuckurty
Stubborn bastards these Tehranians. President Trump is being too nice them.,2026-04-13 08:08:16,@SharronMcKenna5
Trump “Wins the War” in Iran 😂,2026-04-13 08:08:15,@DrDaMulaRussa
"140,000 traders across the web have suffered margin calls—is your strategy holding up? 📉 With the US-Iran negotiations at an impasse, BTC has just undergone a “stress test.” Market volatility reshuffles wealth and signals the exit of the weak. 💡 Three tips for traders: Keep an",2026-04-13 08:08:15,@Fexlon_exchange
"Oil is climbing again and Asian markets are wobbling amid Strait of Hormuz tensions. Higher fuel costs ripple into food fast: shipping, fertilizer, delivery. I'm planning pantry-friendly, no-cook and pressure-cooker meals this week. Via . ...",2026-04-13 08:08:14,@BloomvilleBloom
This blind Pope doesn't care about the thousands of Iranian protesters murdered by the Islamic thugs in charge. And they don't fear a fanatical Islamic state nuclear weapons. Donald Trump lashes out at Pope Leo on social media for criticism of Iran war,2026-04-13 08:08:14,@CharlieAl5
DID IRAN KILL CHARLIE KIRK???? 😲😲😲,2026-04-13 08:08:14,@EmptyBottle314
"Never thought I will agree with this White Suprimacist Ann C on anything but well, here you go. She literally tore Trump a new arse. And I like it.",2026-04-13 08:08:13,@maddy4617
What do you think about Pres. Trump posting an image portraying himself as Jesus Christ,2026-04-13 08:08:13,@TheCampusGiant
"He is right. 👏👏👏If Meloni doesn’t distance Italy from Trump administration, she will go down with them.",2026-04-13 08:08:12,@PoliticsbyAlevH
"American Democrats live the IRGC. All the feminists are silent. Such low IQ, cowardly people. Never allow Democrats power again.",2026-04-13 08:08:12,@MSamigirl
"Amnesty International Condemns Airstrike, Calls for Probe into Civilian Deaths - TheMeteor",2026-04-13 08:08:12,@Meteornigeria
"Donald Trump Fiscal Policy Poses Risks to US Dollar Donald Trump sparked a fierce debate on April 12, 2026, about whether his proposed economic agenda would dismantle the global financial hegemony of the United States.",2026-04-13 08:08:11,@etudnet
"They thought Trump was a Russian asset so they fuking censored my damn speech. To all of those who are giving up on Trump, just remember the two men who helped you not feel like you were the only one thinking that thing and being ridiculed over thinking that one thing.",2026-04-13 08:08:10,@heyyall4566
"Buratai justifies Jilli airstrikes, insists market was terrorists’ base A former Chief of Army Staff, retired Lt.-Gen. Tukur Buratai, has described the recent airstrike on Jilli Market as a necessary military action against a terrorist stronghold.",2026-04-13 08:08:10,@Blvck_Nigerian
