text,scraped_at,source
New video from the January protests in Iran! Iranian youth straight-up beating the Basij bastards. Don’t abandon these brave legends!,2026-06-10 10:04:36,@Rahmani_Mreza
Good morning and happy Wednesday! #Redemptioncenter #Iso20022coins #Bankcrash #globalreset #family #Web3‌‌ #usa #trump,2026-06-10 10:04:36,@Godjohnjr
"CHOP CHOP NOT LAMB BUT PORK this good man needs a follow AlbionAwakes Follows you Joined July 2023 1,795 Following 371 Followers Joachim Mezger Follows you Islamofascist-/Left- Intolerant. I only follow back genuine patriots. Pro AfD. Pro Trump.",2026-06-10 10:04:34,@SetagWerdup666
Iran says they're going to rethink US talks after the latest attacks. That's according to IRNA.,2026-06-10 10:04:33,@aniiire33
"Looks like Trump has rewritten the Constitution of the United States of America. He breaks laws, starts wars, builds buildings, has events, deports anyone, stops blacks from voting, appoints anyone, scares judges and politicians. Trump should be President forever!!",2026-06-10 10:04:33,@RussMike64303
I like this guy. Who wants Trump to Join The Anti Science GLOBALIST Tyranny WHO?,2026-06-10 10:04:33,@NetworkBee80437
Iran Executes 901 in Crackdown as Internet Blackouts Hide Killing Campaign #News #BreakingNews,2026-06-10 10:04:33,@AporiaNews
Iran says they'll rethink US talks after those latest attacks. Let's see where this goes 🤔,2026-06-10 10:04:31,@ItsXgail
Pr Trump Just REVEALED He Pardoned A Mechanic Imprisoned Under Biden For... via,2026-06-10 10:04:31,@ShutiChouvvp
"PTM trying to portray a national institution through an ethnic lens is a shamefully flimsy argument made by self-proclaimed intellectuals to further a selective, ethnocentric viewpoint. #FIFA #TaylorSwift #Iran #Trump #Lisa",2026-06-10 10:04:31,@ArtNature66028
"The House passed a budget reconciliation bill 214–212, advancing funding for ICE and Border Patrol. The measure now moves to the next stage for presidential consideration. #USPolitics #Congress #ICE #BorderPatrol #BreakingNews #Vote",2026-06-10 10:04:30,@MonicaAnde53by
"I think there are two things going on here. (I'm against both of them). i) Sazan and Kuchner. His project is absurd and wrong, but one had some sympathy for Rama's changing the law to suck up to Trump..../1",2026-06-10 10:04:29,@Anglosomething
"US pays over gtr Billion$ says pentagon to US ally, for weapons of abuse, their citizen healthcare &amp; higher edu; while neither health mr edu pd for Us citizens",2026-06-10 10:04:28,@susanhaha101
"HORMUZ SHUTDOWN REWRITES ENERGY MAP Brent $91.33 as Iran fallout reroutes flows. Suez tanker traffic +33%. Xinjiang rises, WH Smith warns. US CPI next test for $BRENT and $SPX5",2026-06-10 10:04:28,@dailyxbtlive
Iran says it will rethink US talks after the latest attacks. 🤔 IRNA reported it.,2026-06-10 10:04:27,@Tensainekoer5h
Iran says it’ll rethink any talks with the US after the recent attacks. 🇮🇷🇺🇸,2026-06-10 10:04:27,@Ru_by114
"Amid speculation over reports that Congress has invited the TMC to merge with it, AICC General Secretary K C Venugopal has announced an urgent meeting of Congress General Secretaries, in charges and PCC presidents tomorrow under Mallikarjun Kharge to discuss current political",2026-06-10 10:04:26,@ashoupadhyay
"Gulf states, Jordan intercept Iranian attacks after Trump orders strikes near Hormuz",2026-06-10 10:04:25,@Tricia5fl
"Whenever the US and Israel go to war with Iran, the Pakistani military government starts a war with Afghanistan. Why is this? Have you thought about it ? Is this a coincidence or a well-thought-out plan ? ...",2026-06-10 10:04:23,@Yaqoob1700
"Donald Trump once sued because he was called a millionaire instead of a billionaire. Why? Because image matters. Likewise, Peter Obi is suing Kenneth Okonkwo over allegations that portray him as a thief. Whether you're a politician, businessman, or public figure, your name and",2026-06-10 10:04:23,@Starcobaba
Today is #National tell #Trump to go #Phuck himself day. #NOVEMBER 2026 is #EPSTEIN #VICTIMS #Appreciation #Month 👍👍 👋👋👋👋👋👋👋👋 #Trump and his #Entire #Administration 👋👋👋👋👋👋👋👋👋👋 Bye 👋 bye 👋 #Trump 👋,2026-06-10 10:04:22,@Bona2Michael
"PTM trying to turn a national institution into an ethnic issue is a shamefully flimsy claim made by so-called intellectuals to support an extremely one-sided, ethnic-focused story. #FIFA #TaylorSwift #Iran #Trump #Lisa",2026-06-10 10:04:22,@Abrar336846
"US early morning strikes on #Iran destroyed two water reservoirs in Sirik, Southern Iran. Footage from Iranian Media.",2026-06-10 10:04:21,@intelranger
"Iran says it's reconsidering talks with the US after the latest attacks, according to IRNA.",2026-06-10 10:04:20,@mainakajima1
"Trump Leaves Knicks Loss Sad, Then Laughs All The Way Home After Hearing Stephen A. Smith Might Run For President",2026-06-10 10:04:20,@KennethWyatt2
