text,scraped_at,source
WAR IN WEST ASIA -West Asia tensions hit stock market -Persian Gulf shipping hit again #WestAsia #StockMarket,2026-04-20 08:13:04,@News9Tweets
Bitcoin if Trump didn’t win… RgM8kY,2026-04-20 08:13:04,@NovemberDee
Pam Blondi fired to take heat off Trump. Replaced by Todd BlanchedOut who will not pursue Epstein either. No Surprise!,2026-04-20 08:13:03,@PT_Republicans
🚨 FREE GOLD (XAUUSD) TRADING SIGNALS! 👇👇👇👇👇 96% Accuracy Rate 2–7 Profitable Signals Every Day $CRO $VVS $BTC $ETH $SOL $XRP $DOGE $SHIB $PEPE $PI $SUI $AD $TRUMP $HBAR $ljsu,2026-04-20 08:13:01,@ForexGoldTeam42
I reckon now France uk Israel uae and Canada USA Netherlands will u tie to attack iran and will open the trade route tragedy that Iran will be attacked .pak will stay away from peace talk until both ask .we dont need to waste time and money,2026-04-20 08:13:01,@Naveedwang
🇮🇷 // Iran states that transferring enriched uranium has never been considered.,2026-04-20 08:13:00,@GenAlerts
"Iran's Spokesperson Baghaei: ""Nuclear knowledge is a symbol of Iranian pride. If it were not valuable, enemies would not have put in so much effort to obtain it.""",2026-04-20 08:13:00,@world_vibe_en
#BREAKING| IRGC: Armed forces will respond quickly to America's seizure of an Iranian cargo ship.,2026-04-20 08:12:58,@AngieSoliman_
Iranian forces have carried out drone attacks on U.S. military ships.,2026-04-20 08:12:58,@Kyra_Mohsin
Mundalo Advice: Fuel crisis is not just a Kenyan crisis. The Iran-Israel-USA conflict is not necessarily a creation of Kenya or any African country. But the government has been able to lower the price by Ksh 10 per liter of petrol #ThePeoplesBreakfast #HomeOfHardTruths,2026-04-20 08:12:58,@RadioGenKe
"Oil Prices Surge As Strait of Hormuz Remains Closed Oil prices continued their upward trend in global markets due to the closure of the Strait of Hormuz, with analysts saying a $130 barrel is now closer than ever.",2026-04-20 08:12:57,@IkengaOkadigbo1
"After shadowing for 6 hours and issuing multiple warnings, 🇺🇸USS Spruance opened fire with her 5-inch MK 45 Gun on sanctioned 🇮🇷Iranian container ship MV Touska that refused to stop while inbound Bandar Abbas, Iran. At least 3 rounds fired into the engine room, stopping the",2026-04-20 08:12:57,@NavyLookout
"🔥 Mass executions, systematic torture of minorities, and direct hits on Indian oil tankers, the IRGC is a threat to global peace. A government that murders its citizens and attacks its allies has officially abandoned humanity. Israel is Right in its Actions?",2026-04-20 08:12:55,@Ltcolonelvikas
Top 5 Things To Know This Week: 1. $TSLA $INTC $IBM Earnings 2. $BA $GE $UNH $UAL $PG $T Earnings 3. Retail Sales Data 4. Warsh Testimony 5. More US-Iran Talks $DIA $SPY $QQQ $IWM $VIX #zxcm #zx_capitalmarkets,2026-04-20 08:12:55,@zxcm_fx
#NewProfilePic Indian National Congress 💙💙,2026-04-20 08:12:55,@sibi_tweetz
Mixed signals from Tehran as it calls for talks while urging constant caution ```0,2026-04-20 08:12:54,@NiyonzimaF65416
"""Two important points about the video that President Trump posted last night on Truth Social. Long live Iran. Long live the Shah ✌️"" -",2026-04-20 08:12:54,@Aussie_Persian
"Karnataka My Assembly Karwar Congress MLA Daughter Sadhvi Sail has been crowned Femina Miss India World 2026 and will now carry the pride, grace, and spirit of India to the global stage at the Miss World contest. Congratulations 🎉 🎉 #FeminaMissIndia2026",2026-04-20 08:12:53,@yoursurajnaik
"Trump does not seem to grasp that Iran has taken the diplomatic initiative simply because he is seen as the aggressor instead of the ""peacemaker"". He should have downgraded the bellicose talk and actions.",2026-04-20 08:12:52,@GordonFord20
"🚨 LATEST: 🇮🇷🇺🇸 The Iran war has triggered one of the largest energy supply disruptions in modern history. Nearly $50B worth of crude oil production has been lost in under 50 days, according to market estimates. Reuters separately reported 500M+ barrels of crude and condensate",2026-04-20 08:12:52,@CoreAIMind
🚨 FREE GOLD (XAUUSD) TRADING SIGNALS! 👇👇👇👇👇 96% Accuracy Rate 2–7 Profitable Signals Every Day $CRO $VVS $BTC $ETH $SOL $XRP $DOGE $SHIB $PEPE $PI $SUI $AD $TRUMP $HBAR $sfyj,2026-04-20 08:12:51,@ForexGoldTeam42
"#Qatar Gas Missile Attack #Iranian Ballistic Missile strike on #RasLaffan Industrial City (March 18-19, 2026). One of the recovered boosters identified as #KS2 or #Fattah1 HGV. #Qiam Booster leaking yellow UDMH Hypergolic Fuel ⛽ Gas at 00:02 mark. Massive impact on global",2026-04-20 08:12:49,@MahalaxmiRaman
Chinese FM spokesperson Guo Jiakun said on Monday that the situation in the Strait of #Hormuz is sensitive and complex. “We express concern over the forced interception of relevant vessel by the US.” Guo’s remarks came after a media inquiry that US intercepted a cargo ship,2026-04-20 08:12:48,@globaltimesnews
Stealing US blind while the balless wonders in Congress do NOTHING...VOTE THEM OUT!!!,2026-04-20 08:12:48,@BrendaG87249652
🇮🇷Iran is tightening control as tensions rise behind the scenes. What’s Happening • Authorities say the men were part of an Israeli-linked spy network • Accused of planning attacks on Iranian soil • Executions carried out after court rulings were upheld ⸻ #Iran #Israel,2026-04-20 08:12:48,@TheGurkhe
