text,scraped_at,source
. How are you allowing a noted criminal to get BJP ticket?? What is the difference between BJP and Congress??,2026-04-10 07:46:10,@Mshivaram23M
Speaking of dangerously ineffective Trump supporters - ever heard of Sus... via,2026-04-10 07:46:09,@DocAndersen
"At this point, The U.S. and ISRAEL are provoking Iran into nuclear warfare; it’s obvious they want WW3. They’re being openly dishonorable and if the snipers come out to end this timely then I would not be surprised, U.S. should’ve already been energy independent. #3rdEyesOnly",2026-04-10 07:46:09,@Maine3XVision
Go for the Buy Side🔥👊 $Gold #XAUUSD Buy 4747-4741 TP 4752 TP 4756 TP 4759 TP 4762 SL-- 4735 Best Trials Group LINK 🔗 IN BIO 👆 👆 🙂 #XAGUSD #XAUUSD #FOREX #NASDAQ #Germany #NFP #CPI #Fomc #USA #Russia #Crypto #PMI #Fomc #Israël #Iran #Hürmüz #Panamá #EleccionesPerú2026,2026-04-10 07:46:08,@dennymarti6
"Has anyone used Trump RX? I don’t take maintenance drugs, only supplements. Just curious as whether it really is less expensive? 🤔",2026-04-10 07:46:08,@eljean
Norman Finkelstein thinks Trump is too humiliated to attack Iran again |... via,2026-04-10 07:46:08,@ironpuppy
IRAN REFUSED CEASE FIRE WITHOUT LEBNON,2026-04-10 07:46:07,@Seamanboy2
"Trump has the best negotiating position for both nations, and both sides for each.",2026-04-10 07:46:07,@TruthDebates
Sorry. Wrong. This is who he has always been. It runs in the whole family. His sons are grifting off of him to the extent it makes hunter Biden look like a two bit ho. Trump has been a lying self promoting hypocrite his whole life. You got duped. Just f-ing admit.,2026-04-10 07:46:04,@MichaelLDHP
"$USDZAR weakens early as geopolitical risk looms. Pair trades at 16.42, down 0.1%, with volatility expected from US-Iran talks. Options strategy in play?",2026-04-10 07:46:03,@david_smit_raw
🚨 FREE #GOLD #XAUUSD TRADING SIGNALS! Join us on Telegram 👇 👉 98.99% Accuracy Rate 4–8 Profitable Signals Every Day. #GOLD #XAUUSD #CRYPTO $CRO $VVS $BTC $ETH $SOL $XRP $DOGE $SHIB $PEPE $nns $trump $gbpusd $usdjpy $usdchf $usdcadjhvfhhg,2026-04-10 07:46:03,@deborah06921699
"A classic example of the European stance that has earned us the world’s contempt. The situation in Lebanon is simple: Hezbollah is a terrorist organization that has sworn to eradicate Israel and exterminate the Jews; Hezbollah, armed to the teeth by the now-collapsing Iranian",2026-04-10 07:46:02,@DGodefridi
"Always the case. Trump kept quiet while these guys dragged him left and right. The moment he responds, whether you like the style or not, they scream ""Oh Betrayal""",2026-04-10 07:46:01,@NigerianBatman
"Do you remember the hospitals in Iran on the night of January 7-8? If you don't remember, I reminded you #JavidShah",2026-04-10 07:46:00,@IranIran2500
"🚨Iran MP threatens to ban Israeli oil tankers from Strait of Hormuz, warns hostile nations too. Critical chokepoint handles 20% of global oil trade. Geopolitical tensions could spike oil prices, impact inflation &amp; central banks. 📈📉",2026-04-10 07:46:00,@FlashFeedMacro
Maybe JD Vance will do a Zoom call with the Iranian delegation? 😆 Araghchi and Ghalibaf are playing hard to get.,2026-04-10 07:46:00,@Kanthan2030
#BREAKING: President Zelensky confirmed that Ukrainian specialist forces shot down Iranian Shahed attack drones in “several” Middle Eastern countries during the Iran war.,2026-04-10 07:46:00,@InsiderWN
"If I went ahead and assaulted Trump today, would you be on my side?",2026-04-10 07:46:00,@lilma_n
"Trump is very, very, stupid. And very scared of what's coming for him, now that he's angered Bibi.",2026-04-10 07:45:59,@zambezi8888
The ONLY president DUMB enough to strike Iran for the Yahoo is TRUMP. What a fucking shocker. Low IQ.,2026-04-10 07:45:59,@mouthy_the
. Trump is an example of world leaders in the 21st century; salute him!,2026-04-10 07:45:58,@fareedfoua8815
Trump will eventually throw everyone away when he thinks he can’t use them anymore. The ultimate snowflake gets butt hurt soooooo easily.,2026-04-10 07:45:58,@thisisgeedub
Actual footage of #mitchmcconnell responding to questions about Iran on ... via,2026-04-10 07:45:57,@DocAndersen
"Megyn can push whatever she wants, it changes nothing. She disregards Trump ran initially independent. He's not one that actually changes much. The alternative, the coalition of CPUSA and DSA the ""Democrats"" are, is unpalatable by the VAST majority.",2026-04-10 07:45:56,@_Carpathian_
Me to AI: Why is Pakistan being given importance in the US-Iran war? Why did these two countries choose Pakistan to calm the war? Did they even choose the country? Ans: Pakistan wasn’t chosen because it’s “powerful” — it was chosen because it’s one of the few countries that can,2026-04-10 07:45:56,@moodiesiddy
