text,scraped_at,source
"🚨 JUST IN: Iran has reportedly warned the U.S. Navy 🇺🇸 to stay away from the Strait of Hormuz, while deploying missiles 🚀 and drones 🛸 amid rising regional tensions ⚠️🔥",2026-05-20 08:07:50,@IranUpdates0
The white house post about arsenal. 😩😩😩 They're Nice Man.,2026-05-20 08:07:49,@Geo2God
"Europe EV sales leap as Iran war pushes up pump prices High fuel prices propel sales of new and second-hand EVs, providing a much-needed boost to the auto industry",2026-05-20 08:07:49,@cleanenergywire
"GFY Idiot! ""Thomas Massie voted against impeaching Trump both times. Today, he learned why that was a bad idea.""",2026-05-20 08:07:48,@pablo_zimmer
”There’s no difference between Trump and Kamala Harris” 💀,2026-05-20 08:07:47,@tryingattimes
"This evening, His Excellency, Sen. Rabiu Musa Kwankwaso, PhD, FNSE, received Barr. Awele Idealla Eluaka, House of Representatives aspirant under the Nigeria Democratic Congress (NDC) for Aniocha/Oshimili Federal Constituency, Delta State. Barr. Awele used the opportunity to",2026-05-20 08:07:45,@RakaFatima
Trump comes up with a new phrase #shorts via,2026-05-20 08:07:44,@DocAndersen
When we find out Serenity is Donald Trump,2026-05-20 08:07:43,@MrShitbagger
Iranian TV teaches viewers to shoot as IRGC ramps up child recruitment,2026-05-20 08:07:43,@arnaudmercier
charlie kirk Jimmy Dore Candace Owens Alex Jones Donald Trump Vincent Oshana PBDsPodcast piers morgan joe rogan Emmanuel Macron Brigitte Macron cnn msnbc,2026-05-20 08:07:42,@WhiteWolf153401
charlie kirk Jimmy Dore Candace Owens Alex Jones Donald Trump Vincent Oshana PBDsPodcast piers morgan joe rogan Emmanuel Macron Brigitte Macron cnn msnbc,2026-05-20 08:07:42,@WhiteWolf153401
charlie kirk Jimmy Dore Candace Owens Alex Jones Donald Trump Vincent Oshana PBDsPodcast piers morgan joe rogan Emmanuel Macron Brigitte Macron cnn msnbc,2026-05-20 08:07:42,@WhiteWolf153401
"charlie kirk Jimmy Dore Candace Owens Alex Jones Donald Trump Vincent Oshana PBDsPodcast piers morgan joe rogan Jake should run away from abusing drugs, he is breathing so fast and deep he isn't going to last long! But Dan is splitting vote between ...",2026-05-20 08:07:42,@WhiteWolf153401
"Keeping its word, the Revanth Reddy-led Congress government has accelerated the farmer loan waiver process as soon as it came to power, successfully rescuing farmers from the trap of debt. This achievement belongs entirely to them.",2026-05-20 08:07:42,@Kavya978461
"Vice President JD Vance Briefs Members of the Media, May 19, 2026 - The White House (.gov)",2026-05-20 08:07:40,@arnaudmercier
Oil falls after Trump says US will end Iran war 'very quickly',2026-05-20 08:07:37,@_EnergyServices
"BREAKING 🚨 Iran under missile attack Just now the news has come that America has launched a missile attack on Iran, due to which there is chaos in the surrounding areas.",2026-05-20 08:07:33,@USSpoof
"UPDATE: Peter Obi Cleared as Sole Presidential Aspirant for NDC Ahead of 2027 Elections ABUJA, NIGERIA – The national screening committee of the Nigeria Democratic Congress (NDC) has officially cleared Peter Obi as the party's only presidential aspirant for the upcoming primary",2026-05-20 08:07:28,@PodiumReporters
Trump openly calling it a 'transaction' between him and the Jan 6th rioters should be enough to get a guilty verdict in any upcoming trial. He has admitted that he KNEW exactly what was going to happen on that day and now he is compensating them for it.,2026-05-20 08:07:28,@unojen_wood
Two jobs in one arrow Advertising the company and giving gifts to a loved one 🤍✨🤌🍬🍫 #pmmodi #melodi #italy #India #modicore #indianews #italynews #may2026 #parle #BJP4India #Congress,2026-05-20 08:07:27,@iprashantundre
"Iran’s Ministry of Economy has launched Hormuz Safe, a Bitcoin-powered maritime insurance platform for ships passing through the Strait of Hormuz. Premiums are paid in BTC, with coverage activating once the transaction is confirmed on-chain. Iran projects the platform could",2026-05-20 08:07:27,@beejorn
Every day I think maybe America has reached peak crazy and deprived. Every day I am corrected. How can Trump and hs cabinet behave like a mafiosi and remain in office? Where are the revolts?,2026-05-20 08:07:25,@Shieldmaid8
"#BREAKING #FACTCHECK #NEWS Commentator immediately contradicts US military analysts with over 50+ years of combined experience, claiming the origin of the drone attack on UAE was Iran from.. Iraq? It’s either unprecedented or a lie",2026-05-20 08:07:24,@knowledgerepost
"Guide to starting your investigation into government corruption. Paste the following into your preferred web search to begin. ""US Congress corruption"" OR ""pork barrel"" OR ""earmarks"" OR ""fund diversion"" OR ""budget rider"" OR ""stealth spending"" OR ""unrelated appropriations""",2026-05-20 08:07:22,@DennisLeePeters
Is Trump fit for office? #shorts via,2026-05-20 08:07:21,@DocAndersen
