text,scraped_at,source
"NATO Sec Gen Rutte 'failed to repair his paternal bond' with Trump — Politico Trump renewed his Greenland claims and criticism of NATO shortly after the meeting Although, Mark Rutte's head is always in Trump's ass. Still he failed 🫢",2026-04-09 07:27:47,@shehzadyounis
"As the fragile ceasefire between the US and Iran already strains under renewed strikes in Lebanon and the partial closure of the Strait of Hormuz, my heart aches for the innocent civilians caught in the crossfire once again. Families in Beirut, mothers shielding children from",2026-04-09 07:27:47,@SpectruthDAO
"🧵IRGC's Controlled Safe Corridor 1/3 IRGC established a controlled safe corridor in the northern Strait of Hormuz, routing vessels through Iranian waters near Larak Island. This requires prior approval, vetting, and transit fees, payable in Chinese yuan or cryptocurrency.",2026-04-09 07:27:47,@Globalwatchh
"My hot take is that if you can't find Taiz on a map, you need to stop gushing over the Houthis.",2026-04-09 07:27:47,@Ruth4Peace
"CONGRATULATIONS!!! You have been selected on 𝐠as one of the lucky winners of the Trump &amp; Elon (DOGE) Cash Grant special initiative to support Great Americans &amp; people around the world! Type """"YES"""" to proceed &amp; claim grant Signed: ELON MUSK ★",2026-04-09 07:27:46,@spaceX_reeve_Mu
And Donald Trump will be front of the pack and charge for his insane mad war. War pigs.,2026-04-09 07:27:46,@Oceanselkie
Iran to cap Strait of Hormuz ship traffic at ~12 per day Ships must coordinate with Iran's Revolutionary Guard to pass Iran sets fees for ships; Gulf oil producers oppose paying Iran,2026-04-09 07:27:46,@mittaladitya89
", Dear Sir, Im 100% with you. On the point of #TRUMP_PUSHING_COLONIALISM, 1 #BIGGEST_LESSON from #IRAN_FIGHT_AGNST_TRUMP_for_GLOBAL_ECONOMIC_ORDER (Post US-IRAN CONFLICT) is This - #WHOLE_WORLD_bcm_1_UNIT_to_PUSHOUT_DOLLAR as #RESERVE_CURRENCY",2026-04-09 07:27:45,@Shailes05398008
💥 JUST IN TRUMP SAYS THE U.S. AND IRAN COULD TEAM UP ON A JOINT DEAL TO COLLECT TOLLS IN THE STRAIT OF HORMUZ THIS TIMELINE DOESN’T FEEL REAL,2026-04-09 07:27:45,@MARKETmindzike
"I have been reading the US National Security Strategy 2025. This answers the question of why JD Vance is jetting around Europe and meeting the likes of Alice Weidel and Viktor Orban. The 2025 US National Security Strategy, released by the Trump administration, officially",2026-04-09 07:27:42,@Hydra_Fella
"🚨 Spain reopens its embassy in Tehran, Iran—a major diplomatic move amid Middle East tensions. This could reshape nuclear talks, oil trade, and regional stability. Is it a peace signal or strategic play in a volatile world?",2026-04-09 07:27:41,@DinoLeadingNews
No great surprise. Netanyahu talked Trump into the disastrous war in Iran. We cannot allow Israel to continue shaping U.S. military and foreign policy. Next week I will be offering a resolution to stop U.S. military aid to Israel.,2026-04-09 07:27:41,@luanaeskina
"Seems to be that the ceasefire is a SURRENDER deal. But to maintain a positive public image of both sides of the war, it is called a “ceasefire” with demands and conditions from “both” sides. In reality, Iran accepted all 15 US demands unconditionally. While the US never",2026-04-09 07:27:40,@ambmojo
"If Alberta seceded, Canada would allow Hezbollah, Houthis, Hamas, Iranian, Turkish, and Chinese bases contiguous to the U.S. We would obviously invade at that point though.",2026-04-09 07:27:40,@AvowedRapist88
SPANISH FOREIGN MINISTER: WE ARE REOPENING SPANISH EMBASSY IN TEHRAN,2026-04-09 07:27:39,@iNewsroom
"&gt; Iran went for a 'soft-kill' by keeping the Strait of Hormuz closed, with time ticking for world economy &gt; Neighbourly relations means that Iran has to play chess here instead using the hammer &gt; I'm sure Hezbollah being chess players themselves knows exactly what it is doing🤔",2026-04-09 07:27:39,@thisisnotarose
Warm birthday greetings to Member of Parliament and senior Congress leader Shri ji. Your insightful vision and unwavering commitment continue to inspire many. Wishing you excellent health and many more years of impactful service to the nation.,2026-04-09 07:27:39,@BMSandeepAICC
"I support it, but it won’t happen until the orange ogre is gone. #Trump",2026-04-09 07:27:38,@kevinlsullivan
"As US and Iran talk truce, Israel digs in for a 'forever war' | Reuters",2026-04-09 07:27:38,@GoldSpotX
How many ships will successfully transit the Strait of Hormuz next week?,2026-04-09 07:27:37,@thethinkerwins
"I am honored to run for Congress in NY-7. I’ll work towards safer streets, reliable transit, fair taxes, and real opportunity for every New Yorker. Let’s bring common sense back to New York City! 🗽",2026-04-09 07:27:37,@DonaldRBUSA
Benjamin Netanyahu saw that Trump was super excited and feeling invincible about how easy it was to stage a coup in another country cue Venezuela so he quickly sold a bunch of white lies to Trump about how he can be the President to upstage Iran. Trump walked into a trap.,2026-04-09 07:27:36,@adequnle
Houthis claim first missile attack on southern Israel since Iran war escalation - Saudi Gazette 출처,2026-04-09 07:27:36,@kong743786
🚨 PAKISTAN CLAIMS CREDIT FOR US–IRAN CEASEFIRE TALKS. Pakistan says it helped broker a temporary ceasefire between the US and Iran. The claim follows days of back‑channel talks and rising tension across the region. US and Iranian officials are now heading to Islamabad for,2026-04-09 07:27:36,@tcf_updates
"KEIR HAS DEALT WITH THIS """"""ILLEGAL"""" WAR LIKE A TRUE PROFESSIONAL LEADER NOT A TRUMP GROUPIE LIKE THE CLUELESS MORON FARAGE !!!",2026-04-09 07:27:36,@SteveC98221646
