text,scraped_at,source
🚨 Donald Trump Jr. just married Bettina Anderson — daughter of Jeffrey Epstein’s longtime Palm Beach banker Harry Loy Anderson.,2026-05-27 09:54:42,@MiaForTrump
🚨 RUSSIA SAYS IRAN URANIUM TRANSFER OFFER IS STILL ON THE TABLE Al Jazeera is quoting Russia’s Deputy Foreign Minister saying Moscow has informed Washington it is still ready to receive Iran’s enriched uranium.,2026-05-27 09:54:41,@MOSSADil
Trump-endorsed candidates ALL WON their primaries in Texas today 🇺🇸🔥 Trump went 4-0!!,2026-05-27 09:54:41,@Joco818790
"Wall Street Priced Peace While the Navy Was Still Shooting The S&amp;P set a record on the same Tuesday Centcom hit targets in Iran. The tape, having considered both, ordered another round. The S&amp;P 500 closed at 7,519.12 on Tuesday, a fresh record. The Nasdaq added 1.19% to",2026-05-27 09:54:35,@antivestor
"🚨 BREAKING NEWS: US Secretary of State Marco Rubio issues final warning to Iran. US Secretary of State Marco Rubio has said that a historic agreement with Iran to reopen the Strait of Hormuz is likely. If Iran refuses to compromise, we will have to immediately violate the...",2026-05-27 09:54:35,@MuzamilK9865
Still at the white house,2026-05-27 09:54:35,@scandamonium
"🇬🇧 THE NEWS SYNDICATE — GEOPOLITICAL ROUND UP 1/14 🇺🇸 N.AMERICA — The FBI is investigating the May 23 shooting outside the White House, where Secret Service killed 21-year-old Nasire Best after he opened fire on a checkpoint at 17th St and Pennsylvania Ave. A bystander was also",2026-05-27 09:54:32,@SyndicateRSS
I aspire to putting President Trump on Mt. Rushmore!,2026-05-27 09:54:30,@pal_98057
JUST IN 🇺🇸😳 Trump appoints Pam Bondi to White House AI board AI governance is now moving directly into high-level political strategy This signals that AI is no longer just innovation—it’s national power infrastructure Is government control over AI a safeguard or a risk? 👀,2026-05-27 09:54:27,@Brics_Timesx
"The 14-point peace proposal was already rejected. Now Iran is attaching a $24,000,000,000 price tag to every future conversation. Hormuz stays closed. Oil stays elevated. Ground operations still on the table. There is no deal coming.",2026-05-27 09:54:26,@MuzamilK9865
1. Why do these posts always have him referring to himself in the third person? 2. Why is he posting all the time. Is the 25th Amendment coming soon? Or something else that would put him in the White House?,2026-05-27 09:54:24,@savithecat
"IDF &amp; CENTCOM maintain high readiness as US-Iran deal future remains uncertain. Chiefs Zamir and Cooper in continuous talks. Source: ""Plans and coordination uninterrupted.""",2026-05-27 09:54:22,@XNEWS_US
there’s people in my replies that want to fuck trump!sebastian i’m going back to fucking bed,2026-05-27 09:54:22,@24xseb
🔴 IDF &amp; CENTCOM on high alert as US-Iran deal remains uncertain. Coordination uninterrupted. Oil prices could spike. Markets watch closely.,2026-05-27 09:54:22,@DinoLeadingNews
Iran Muslims have surrendered to Allah (the only God) and never fear the blackmail and Bomb of Epstein animal cannibal pirate terrorists ! It's easy way to win that two Muslims replace and bomb two cannibal pirates 💪 😂👊,2026-05-27 09:54:17,@bbharry55
"🇮🇱 The First Order Consequence: IDF and U. S. Central Command maintaining high readiness supports continued operational stability for Israeli defense planning, limiting the risk of force degradation while a prospective U. S.-Iran deal remains uncertain. Ongoing communications",2026-05-27 09:54:16,@researchUSAI
"There were over 11M votes in TX in 2024. Trump over 6M. Paxton receiving below 1M votes last night (less than 10% of 2024 total, less than 20% of Trump 2026) doesn’t say anything. A 33% approval would mean at least 3.7M Texans thing Trump is a genius.",2026-05-27 09:54:16,@MarcusHUSA
Trump’s idea of jointly controlling the Strait of Hormuz with Iran is st... via 😆😆😆😆😆😆😆😆,2026-05-27 09:54:13,@Mark62129196
"Silence in the face of such violations risks deepening injustice. Now more than ever, consistent international pressure and accountability are needed to protect the Iranian people’s fundamental rights and dignity.",2026-05-27 09:54:13,@mansouri_bahar
is nothing but a ponzi scheme set up just to help Trump &amp; his friends launder money just like the Gaza Humanitarian Foundation.,2026-05-27 09:54:11,@Riseagain775
"Iran is pushing back after U.S. hit their missile sites and military boats. The U.S. says it was self-defense, but Iran calls it a ceasefire break and might retaliate. This is a big geopolitical red flag for the stock market. If things heat up, defense stocks could pop, but",2026-05-27 09:54:09,@MikePinto3
"China continues pushing for diplomacy in the Middle East, urging further U.S.-Iran talks to ease regional tensions. 🤝🌍 Meanwhile, rising inflation and high fuel prices continue to pressure U.S. consumer confidence and spending sentiment. 💸🇺🇸 #PowerAffairs",2026-05-27 09:54:08,@poweraffairs
"Israel's Minister saying ""We will not allow any peace deal between US and Iran"". So, should all of us then brace for a slow, steady collapse of everything that holds up the modern world economy?",2026-05-27 09:54:07,@sandeep_PT
WATCH: Vice President JD Vance Says White House Anti-Fraud Task Force Has Identified Tens of Billions in Fraud – At Least $135 billion Stolen Since COVID #gatewaypundit via,2026-05-27 09:54:07,@1Mark64
