text,scraped_at,source
Midas Touch News Iran call VonShitinHisPants skk our criminal manchurian president a liar in real time,2026-06-24 09:34:08,@WestergrenJon
Number of languages (established + immigrants) by country: 🇵🇬 Papua New Guinea: 840 🇮🇩 Indonesia: 710 🇳🇬 Nigeria: 524 🇮🇳 India: 453 🇺🇸 USA: 335 🇦🇺 Australia: 319 🇨🇳 China: 305 🇲🇽 Mexico: 292 🇨🇲 Cameroon: 275 🇧🇷 Brazil: 228 🇨🇦 Canada: 195 🇵🇭 Philippines: 191 🇷🇺 Russia: 159 🇩🇪,2026-06-24 09:34:08,@Omoologo2027
Do all you fold know that Anthony Fauci was an advisor to the president he didn’t make the final decisions. The only one that made the final decision was Donald Trump so quick blaming Fauci.,2026-06-24 09:34:06,@cattyeph
"#Oman in an official statement released by the state news agency underlines Muscat's commitment to ""freedom of navigation in the Strait (of Hormuz) without passage toll."" The statement doesn't openly contradict the Iranians, but it raises questions about recent official Iranian",2026-06-24 09:34:05,@_AhmedQuraishi
"Dear officials, an employee at your university Arsen Nisanyan is a Hamas sympathizer and is connected to Iranian regime. He is known for his antisemitic statements in Turkey. I am very offended by his statemens as a Turkish Jew. Please remove him",2026-06-24 09:34:05,@karmalicali
Last week in Switzerland president Trump mentioned it. He said his pants he has diapers he's got s*** in his diapers. He's really worried about it I don't blame them America's on the edge. There's only 20 days of diesel left dude,2026-06-24 09:34:03,@thaiginoretired
"HM Mohammed VI address to 8th World Congress of United Cities &amp; Local Governments #UCLG #CGLU ""...In this regard, major development projects continue to be implemented in our southern provinces in the Moroccan Sahara. They are turning these provinces into areas for growth and",2026-06-24 09:34:01,@BreikaBeiba
Trump deal gives Iran access to US dollar: What to know,2026-06-24 09:34:01,@dominic91002523
"Brent falls below $76, notching its lowest level since day before U.S.-Iran war",2026-06-24 09:34:00,@molecci
"Absolutely well said . If Iran did not have defensive capabilities, Israel will again attack Iran. Therefore Iran should continue uranium enrichment for Power and have ballistic missiles for self defense. The terrorist state of Israel cannot have a freehand!",2026-06-24 09:33:58,@himr007
"The Trump administration is warning 500 hospitals, including seven in Connecticut, that they are failing to provide basic pricing information to the public for procedures and tests, which the administration says is inflating healthcare…",2026-06-24 09:33:57,@hartfordcourant
This is not IRAN nor IRAQ its KASHMIR 🍁 #8thMuharram,2026-06-24 09:33:56,@worldupdate_x
"Though it's fun to blame it all on Trump, this has been American foreign policy on both sides la of the aisle since forever. The US flaunts international law, screws its own citizens here and at home, and bows to anything and everything Israel wants—...",2026-06-24 09:33:55,@mashjar_jutho
can I get a price on the USA and Iran to play each other in the Round of 16 at the World Cup please?,2026-06-24 09:33:52,@Ado00246009
"""Israel should never trust Gaza, Lebanon, Iran, Iraq, Syria, the Houthis, Pakistan, Qatar, and similar countries or groups. Israel is compelled to eliminate the terrorists, rulers, and people there.""",2026-06-24 09:33:52,@vkarunamoorthy3
"Trump returns to Pennsylvania campaign trail. Trump back on campaign trail, tests Rust Belt pitch in Pennsylvania President Trump returned to the campaign trail making a stop in the key battleground state of Pennsylvania.",2026-06-24 09:33:51,@hgpolicy
Rahul ul Gandhi is the Andhbhakt who defeated every election by his own Rahul Gandhi is the number 1 andhbhakt who is the Modi bhakt who is responsible for defeat of congress and AAP kejriwal is the number 1 andhbhakt who defeated delhi because his bhakti towards modi Vote 4 BJP,2026-06-24 09:33:50,@VidyutLaichan
Baby Trump Visits Minnesota &amp; The Somalian Daycares! Ft. Ilhan Omar and ... via,2026-06-24 09:33:48,@kim_note19857m
commissioner moving like biden tears,2026-06-24 09:33:44,@ruiicist
How deranged is the left that they try to deface the reflecting pool in Washington just because Trump was behind its rebuilding. Their brains are sqewed!!,2026-06-24 09:33:44,@TruthHog0929
"Iran's President Masoud Pezeshkianhas has formally invited PM Modi to attend multi-day state funeral and burial ceremonies for Supreme Leader Ayatollah Seyyed Ali Khamenei, who was killed in a US-Israeli airstrike in February. He died on 28 Feb 2026. Following Khamenei’s death",2026-06-24 09:33:42,@BrigMahalingam
Hobnobbing with Trump has its effects 😅,2026-06-24 09:33:41,@iamBarnet
"Iran Prime Minister FINISHES the job, he starts.",2026-06-24 09:33:40,@kaptere_mumbi
[DOW JONES NEWSWIRES] German Business Confidence Edges Higher on Hopes Iran Tensions Ease — Update,2026-06-24 09:33:40,@wokeupviolent
CLARITY CLOSE💥 Trump administration aims to pass the Clarity Act BEFORE August Recess. 👀,2026-06-24 09:33:39,@Crypto_Crib_
