text,scraped_at,source
"Alhamdulillah, the historical defeat of America—its arrogance has been crushed by the Islamic Republic of Iran.",2026-04-08 08:46:03,@menofAofficial
"Event: Iran x Israel/US conflict ends by...? Question: Iran x Israel/US conflict ends by April 7? Outcome: No Chance: 41% Bet: $32,517.19 To win: $78,539.42 To Profit: 141.53% Time: 08:45:28 08-04-2026",2026-04-08 08:46:02,@PremarketOrders
Copy-paste gone wrong? Pakistan PM Shehbaz Sharif’s 'draft' blunder on X over US-Iran ceasefire deal,2026-04-08 08:46:02,@JatinMongiaa
Also showing how dumb and dangerous Trump and our administration is. Nobody was stopping it.,2026-04-08 08:46:02,@HandleMeWCare
"If anything, this is a victory more for Iran than the US as a former set of proposals appear to be accepted by Trump. A victory that seems shaky as Israel continues to strike and claim territory in Lebanon.",2026-04-08 08:46:01,@Mere_MortalCB
"Trump treats the Iranian regime like an experienced trainer handles a difficult dog, cat or elephant: hard, crystal-clear consequences for bad behaviour (Kharg Island bombed, threats to oil infrastructure, power plants and “the entire civilisation”), and immediate rewards for",2026-04-08 08:46:01,@milkteaoriginal
"A two-week US-Iran ceasefire promotes a risk-on environment, pushing equities higher as geopolitical tensions ease. Watch for sustained strength above key resistance levels in $SPY and $NDX for confirmation. #trading #markets #equities",2026-04-08 08:46:01,@Apterfinancial
"Now, Joe Biden is better than Trump. Under Biden, America is strong and the world respects America. Under Trump, America was defeated by militias.",2026-04-08 08:46:00,@saadal659360
IRAN TO EARN $100B DOLLARS PER YEAR THROUGH HORMUZ China to end Petr0dollar systems by making a deal between US and Iran that every vessel passing through Hormuz will pay in Yuan in Iran. Iran will earn $100b per year through Hormuz Toll in Chinese $CNY Reserves.,2026-04-08 08:45:59,@ishaqsamaila5
#BREAKING: Iranian officials warn of possible renewed fighting if Lebanon is not included in the ceasefire.,2026-04-08 08:45:59,@InsiderWN
Trump’s cease-fire deal with Iran prompts cautious relief and questions from lawmakers,2026-04-08 08:45:59,@TIME
Win for Trump? Iran now has bigger leverage on the Strait and it still has its uranium. And American bases in the region are all decimated. And Israel is in ruins.,2026-04-08 08:45:59,@bla_bidza
"Zelensky states that Ukrainian military experts will maintain their operations in the Middle East, even as tensions rise in Iran.",2026-04-08 08:45:58,@MiddleEstJstNow
"Can someone explain to me what the $40 billion spent on the war in Iran was for? What was the point of spending money on weapons? And, above all, what was the point of all those loss of human lives? #Trump #Iran #Hormuz #Israel #USA #WhiteHouse #Washington #DonaldTrump #Iranwar",2026-04-08 08:45:58,@Odiseus_31
"Oil prices fell sharply and global stocks rallied after the United States and Iran agreed to a two-week ceasefire, easing concerns over disruptions to energy supplies. Brent crude dropped about 15% to below $95 a barrel after Tehran said it would allow ships two weeks of safe",2026-04-08 08:45:58,@IranIntl_En
Leadership that rises above conflict deserves global recognition. Prime Minister Shehbaz Sharif and Field Marshal Syed Asim Munir have demonstrated extraordinary diplomacy by helping prevent war between United States and Iran. They truly deserve the Nobel Peace Prize,2026-04-08 08:45:58,@Danial__Rajput
"Trump stops bombing Iran after conversations with PM Shehbaz Sharif, Field Marshal Asim Munir; Iran, US agree to two-week ceasefire",2026-04-08 08:45:57,@KhalidHamid13
The good news is the Ceasefire. The bad news : Iran emerged as superpower &amp; in control of #StraitOfHurmoz #StraitofHormuz BBC News - Iran and US agree to conditional two-week ceasefire and opening of Hormuz strait after Trump's threat - follow live -,2026-04-08 08:45:56,@visitorsin
Strait of Hormuz was OPEN before war.,2026-04-08 08:45:56,@saman_ism
"1. The world welcomes the US - Iran Ceasefire for 2 weeks, de-escalation &amp; diplomacy is the only way out of this war. The ramifications will possibly be felt for long. Madagascar has declared a SOE due fuel shortage, flights in the ME all the way to Seoul have been grounded.",2026-04-08 08:45:55,@E_ikali
"Pakistan’s civil and military leadership, led by PM Shehbaz Sharif and Field Marshal Asim Munir, have shown unity and wisdom. Their sincere efforts for peace have been recognized by US President Donald Trump, offering hope for stability in the region.",2026-04-08 08:45:54,@ItsSheherBano
Prime Minister Shehbaz Sharif’s extraordinary diplomatic efforts pay off as the US and Iran reach a ceasefire agreement — a major step towards regional peace.,2026-04-08 08:45:54,@PMLNPunjabPk
Hey Indian watch: Celebrations in Tehran with Pakistani flags,2026-04-08 08:45:54,@cmmnslive85953
"Iran vows to make US ‘regret’ any ceasefire break, sees China as a guarantor Iranian envoy talks to media hours after Trump’s two-week suspension of bombings, says no detailed plan on Strait of Hormuz transit fees yet",2026-04-08 08:45:54,@shehzadyounis
"Last week, we laid out three scenarios for how the Iran war ends. Last night, scenario one started playing out. Two-week ceasefire. Pakistan-brokered. Hormuz reopening. Talks in Islamabad on Friday. This is the 70% central case — almost word for word.",2026-04-08 08:45:54,@woodford
