text,scraped_at,source
"Cardi B Minab The Democratic Party Melania Trump Uranium Candice Owens FAFO The Iranians in Iran Dusty May Artemis 11 Bayern Migos Galilee Arsenal Real Madrid Sporting Go Blue Jesus Christ is king 👑 Offset Florida WrestleMania 42 Jackie Chan Happy Easter kaduna north"" Welfare",2026-04-07 07:22:26,@Chibu_Eze1
No one is saint Communist Congress BJP everyone is giving freebies to win election . Give me my money back . #AbolishIncomeTax #TaxTerrorism #KeralaElection,2026-04-07 07:22:25,@Kaira94124647
#NOW: Fresh Plateau attacks expose Tinubu govt’s empty security promises – Obi slams another failure while northern bloodshed escalates under APC watch. Nigerians dying daily. #ADC #OccupyINEC #gfvip #Israël #Iran #Trump,2026-04-07 07:22:25,@obiewo
Chinese Foreign Ministry: We support Pakistan's mediation efforts regarding the war in Iran and hope that the parties will seize this opportunity,2026-04-07 07:22:24,@iNewsroom
Iranian media: Loud explosions heard in Tehran,2026-04-07 07:22:24,@iNewsroom
#Opportunity #TrendingNow #Kse #kse100 #Stock #BTC #Bitcoin #COMEX #GOLD #Silver ⏰ ⏰ #PreciousMetals #NEW #Target #Stock #Crypto #CryptoMarket #cryptocurrency #ETH #CryptoMarket #BULL #Bears Retracement Pattern 50% COVID 50% &amp; Up Indo-Pak 50% &amp; Up Iran conflict 50% &amp; ??,2026-04-07 07:22:22,@Ziyadbinzubair
"Over on X, some people are expressing pity for Donald Trump. I would like to remind everyone that he is a war criminal!!!. It was precisely because of his orders that a great number of innocent people—including children—lost their lives, and many others were left homeless! ⬇️",2026-04-07 07:22:22,@LightLove_Joy
🇮🇷 Iran Has Dropped Two Demands That It Was Making Earlier: 1. 🇺🇸 US To Leave Region. 2. Iran To Be Paid Reparations.,2026-04-07 07:22:21,@asadnasir2000
He also exited Afghanistan except he left the mess for others to actually do. Now he wants back. Trump is incompetent beyond belief.,2026-04-07 07:22:21,@RonnieTheMod
"Reporting this post and this man for inciting blatant violence and terrorism against the innocent people of Iran. The disgusting coward has now deleted the post but you can see a screenshot below. Everyone, follow this link to go to the official",2026-04-07 07:22:21,@a_tef3h
"Last night, targeting of Mehrabad International Airport in Tehran.",2026-04-07 07:22:21,@Osint613
They confused Congress Mukt Bharat with Naxal Mukt Bharat although there's not much difference between both.,2026-04-07 07:22:20,@evered7
"Exact match top level domain $4,888 @ Sedo .com $25,000 Less than the .org .com .co.uk .uk .net All taken #Labour #Libdems #Conservatives #ReformUK #Greens Starmer Farage politics Brexit #GeneralElection elections media investor media Badenoch #Iran",2026-04-07 07:22:20,@discerningdmain
"🚨The ""Zero Hour"" Countdown🧵 As the 8 PM ET deadline looms, the UN Security Council is set to vote on the #Hormuz blockade, and Israel warns of new ""waves"" of strikes across Iran. The war-fear drives people to #Gold, the massive inflation spike is pumping the #USD #XAUUSD",2026-04-07 07:22:19,@shsajib
Iran's 10-point plan. #iran #usa #israel #upsc #geopolitics #pakistan #peace,2026-04-07 07:22:19,@Sshomofficial
Put this into terms Dave smith can understand: Iran sells oil to our enemies for cheaper than the market price That’s unfair and illegal and severely impeding our way of making life better for Americans UFC And Nintendo fight against piracy. Its illegal We need Iran to play fair,2026-04-07 07:22:17,@RichyVamos
JUST IN : 🇮🇷 Iran says attack on civilian infrastructure is going to be met with devastating retaliatory strikes.,2026-04-07 07:22:16,@Globe_News01
Liar … who would like to be bombed ? This is so ridiculous …and i lived in Iran … it is not that bad as they are lying … Persia is not regular muslim country …. They we invaded …,2026-04-07 07:22:16,@b_irmina
Iran needs to get there first,2026-04-07 07:22:16,@il4bf3R_
🚨🇺🇸🇮🇶 BREAKING | The U.S. has carried out military operations against Iran-aligned militia targets inside Iraq amid the wider conflict with Iran — part of an escalation that has seen strikes and counter-strikes across Iraqi territory.,2026-04-07 07:22:15,@TrueBeaconIntel
"Open TradePro and this is what you see instantly. AI explains the whole market picture — Iran deadline, oil, Fed, geopolitics. No jargon. No confusion. Then paper trade the moves risk-free. Free forever → Still opening charts blind? Drop “yes” 👇",2026-04-07 07:22:15,@tradeproview
"🎯 Strikes hit key petrochemical and missile sites in Iran Airstrikes targeted a petrochemical facility in Shiraz assessed to produce critical chemical components for explosives and ballistic missile development, part of a broader campaign against Iran’s weapons supply chain.",2026-04-07 07:22:15,@EmmanuelInvest
"Israeli airstrike hits key Iranian petrochemical plant in Shiraz, raising fears of regional escalation and potential oil market volatility. Iran is a major oil producer, with instability possibly impacting energy prices.",2026-04-07 07:22:15,@War_gods_BK
"🚨🇮🇷🇮🇱 Cluster munition impact reported in Ramat Hasharon, central Israel. #Israel #Iran #Breaking",2026-04-07 07:22:14,@AmanDevBar67676
