text,scraped_at,source
"Ceasefire talks fail as US refused to restrain Israel in Lebanon, demanded control of Hormuz. Trump now threatens to block the strait with the US navy, accelerating the global supply chain collapse.",2026-04-12 07:18:49,@frankwrighter
"There is only one man, only one that made Israel tremble. I doubt Supreme Leader Mojtaba Khamenei ever will",2026-04-12 07:18:47,@IObservePeace
"Report: Iran still has thousands of ballistic missiles, U.S. intelligence estimates - Haaretz #TrumpIsAFailure",2026-04-12 07:18:46,@AmadorGalvezIII
That's OK. The US Navy will have the mines cleared and free passage restored very quickly. Trump told us that was happening yesterday. Right?,2026-04-12 07:18:46,@DPJHodges
TENSIONS RISE: U.S. EYES IRAN OIL SIEGE. 🇺🇸 Iran's retraction of diplomatic understandings led U.S. to PREPARE comprehensive oil siege &amp; CONTINUE targeted IRGC leadership ops. 🛢️⚔️ #IranSanctions #IRGCSanctions,2026-04-12 07:18:45,@OSN_Reports
Trump Was Watching a U.F.C. Fight in Miami While Iran Talks Collapsed,2026-04-12 07:18:44,@BorkReport
The spokesperson for the Khatam al-Anbiya Central Headquarters has roundly dismissed the US Central Command (#CENTCOM) claims about the passage of American military vessels in the Strait of #Hormuz.,2026-04-12 07:18:44,@Isna_English
NYT Report: Iran’s parliament Speaker Mohammad-Bagher Ghalibaf met face to face with Vice President JD Vance and shook hands during the talks. #Iran #USA #JDVance #Trump,2026-04-12 07:18:42,@BB_NewzAgency
"JUST IN🇸🇦❌🇺🇸🇮🇷🔥 Saudi Arabia fully restores East-West Oil Pipeline, bypassing the Strait of Hormuz and plumbing 7 million+ barrels per day.",2026-04-12 07:18:42,@rkmtimes
"Honduras' newly elected president, Asfura, visited the United States and was received by Rubio. He may subsequently meet with Trump, who had publicly supported Asfura. Honduras has been under left-wing rule for many years, and the country is in a state of chaos.",2026-04-12 07:18:42,@KatelynnYo77884
"And, Jared actually successfully negotiated the Abraham Acords where half of the Middle East made peace with Israel. That is better than any Iranian PHD in terrorism,",2026-04-12 07:18:41,@stonedelta1966
"⚠️After 21 hours of negotiations in Pakistan, U.S. Vice President JD Vance said talks with Iran ended without an agreement. He noted that Washington had clearly outlined its terms, but Tehran declined to accept them.",2026-04-12 07:18:40,@thecaspianpost
"21 hours of talks. No deal. Vance just left Pakistan after Iran refused to commit to not building a nuclear weapon. The Strait of Hormuz is still largely blocked, oil is sitting near $94 a barrel, and the US Navy is now running mine-clearing ops while ceasefire talks technically",2026-04-12 07:18:40,@MonkofFinance
"The Fed just confirmed 2025 tariffs raised core goods prices by 3.1% through Feb 2026, explaining ALL excess inflation in that category. Pass-through is now essentially complete. Here's the twist: just as tariff inflation fades, an Iran-driven oil shock is reloading the headline",2026-04-12 07:18:40,@TheMarkObserver
"Trump likes Orban because he does not have the woke mind virus, unlike Starmer, Macron, Sanchez, and all the unelected leadership of the EU who are terminally infected. Have you noticed that any leader that stands up to the EU's forced immigration policy is labeled",2026-04-12 07:18:39,@sterlingdeterm1
Melania BLINDSIDES White House With Epstein Press Conference! via,2026-04-12 07:18:38,@Venustas123
"JUST IN: 🇸🇦 Saudi Arabia fully restores East-West oil pipeline, bypassing the Strait of Hormuz and pumping 7,000,000 barrels per day. We await what next after the U.S-Iran failed talk In the main time, keep adding $COAi and $AiA",2026-04-12 07:18:38,@leaderchimat
Europe treats Trump worst than Putin. So Trump endorses Orban2026! ✍️🤣,2026-04-12 07:18:38,@swirlwords
"This is a good examble how Trump reveals always something about himself when he open his mouth. Think what he repeat all the time ? Low IQ, mentally retarted, they talk very nice things about me... He is insecure psychopathic narcissist and yes, low IQ",2026-04-12 07:18:37,@EeroJansson
"I think the US-Iran dialogue hasn't fully failed, US just don't want to unravel how it has negotiated a face saving and not let Israel sabotage any progress. Let's see. #IranWar‌",2026-04-12 07:18:37,@Zaydi_Mutazili
"#Breaking: Natalie A. Baker drew online attention after a public engagement in Islamabad on April 11, as United States and Iran delegations arrived for high-level talks. She has served as Deputy Chief of Mission at the U.S. Embassy in Pakistan since August 2024 and is the",2026-04-12 07:18:36,@GudduWeb
"Trump's most peaceful way out would be to take out the enriched Uranium like they did with the pilot 😂 covert and right under their nose. Then the Strait of Hormuz would naturally open up, as he claimed. Hollywood's wet dream would come true",2026-04-12 07:18:36,@iThinkVeryHot
"Mumbai, Maharashtra: On the outcome of the US–Iran talks, Shiv Sena (UBT) MP Sanjay Raut says, ""There are still 12 days left. It is a matter of a two-week ceasefire. Around 10–12 days are still remaining. I feel the talks will not fail; they will continue, and some solution will",2026-04-12 07:18:36,@ians_india
"HOW MUCH SPENT STEALING IRAN’s OIL? Killing, IRAN going by the Bible as guide, not so Zionist AMERICA! Zionist are the PROBLEM!",2026-04-12 07:18:35,@RonaldBrewer9
Trump is the biggest traitor America has ever known,2026-04-12 07:18:35,@msport21
