text,scraped_at,source
"Hit them where it hurts the most. Trump tried targeting Meloniji, a move that didn't sit well with Modiji. In return, Modiji tightened the FCRA rules, completely breaking the back of foreign-funded conversion machinery disguised as charity. Infuriating the entire US Senate.",2026-06-25 09:25:29,@anujsharma2190
"🇮🇷🪖🇺🇸⚡️ — Baghaei accuses NATO of complicity Says NATO was complicit in aggression against Iran Calls for accountability of involved member states Names Italy and Romania, citing NATO chief’s remarks Accuses U.S.- and Israeli-backed countries of aiding attacks on Iranian cities",2026-06-25 09:25:29,@_geopolitic_
"You can’t from now on say to IRAN Don’t .. otherwise, we will Will what? Will nothing",2026-06-25 09:25:27,@kamel9694278401
South Africa will defeat Canada and Trump will start tweeting about white genocide all over again. They not ready for us,2026-06-25 09:25:25,@sydneyntantiso
Iran's Revolutionary Guards threaten ships over new strait of Hormuz route,2026-06-25 09:25:23,@Babak_J_T
Trump gets into screaming match with rebel Senator: 'You're a bully' via,2026-06-25 09:25:23,@firstjim2
"“Iran is agreeing to everything I want, and they have to,” US President Donald Trump said Wednesday, as Washington and Tehran try to build on an interim deal signed last week and move toward a permanent agreement within 60 days.",2026-06-25 09:25:22,@Alexkennedy213
Trump is a one man cartel lol,2026-06-25 09:25:20,@straight_007
The worms did not grow inside USAID overnight. The worm colony spread across the agency since occupation of Iran by the Marxist Islamist terrorists.,2026-06-25 09:25:17,@JKharazmi53629
"What a terribly ignorant person, unaware that, putting aside the Ottomans, the average Turk sees America as the devil... I'm reporting from the inside, no matter what anyone says to you, the average Turk sees America as the devil, and this has nothing to do with Trump or any",2026-06-25 09:25:15,@theHellen_
"🚨 BREAKING: President Trump says NO MORE SOMALIANS in the USA. He's DONE. ""Their country STINKS! They contribute NOTHING."" 💯 ""I don't want 'em, to be honest. OK? Some say, that's not politically correct. I DON'T CARE. I don't want them in our country. Their country's no good",2026-06-25 09:25:15,@imPascalNajadi
"🧬 Genetic Breakdown of a Karakhanid Individual ( Our qpAdm model suggests: 🟥 59.7% Kangju 🟧 40.3% Core Xiongnu A fascinating example of the Karakhanid genetic profile, reflecting a blend of Central Asian Iranian-related and Eastern Steppe ancestry.",2026-06-25 09:25:12,@MADAILABS
"Iran’s Foreign Ministry spokesman accused US officials of making contradictory statements about the memorandum to end the war, saying Washington’s remarks would only deepen Iranian mistrust and recall previous broken commitments. The spokesman said on X that Iran had entered",2026-06-25 09:25:11,@Alexkennedy213
💥BREAKING: 🇺🇸 President Trump says that the United States will have an ECONOMIC BOOM the likes of which no nation has ever seen before. BULLISH FOR THE MARKETS!🔥 Repost and follow for more information #trending #crypto #xrpcoinsnewstoday,2026-06-25 09:25:06,@JFK_Maga0
BREAKING: At 2:38 AM President Trump just made a PROMISE to the American people: “America the Beautiful will NEVER be a Communist Country” AMEN 🙏,2026-06-25 09:25:05,@NayNayJo64
Belgium’s defensive mastery frustrates top Iranian attackers 🍬 💐 💎 🎊 🔥,2026-06-25 09:25:05,@JoxmEPZSxwFyinU
"He cannot end his war , open Hormuz ,control Israel or repaint a pool but still thinks he is doing a great job Trump must go",2026-06-25 09:25:05,@Scottie58658491
The U.S. Senate rejected a resolution aimed at limiting Trump’s military powers against Iran. The vote ended 50–47.,2026-06-25 09:25:05,@sfgmediaglobe
Why is Adani chosen for the Bangalore tunnel road in a CONGRESS ruled state at a cost 96% above the initial benchmark for the project? All for a project no one wants and citizen groups staunchly oppose?,2026-06-25 09:25:03,@sarayupani
"There was a Congress rally in Kerala, due to which 3 students could not appear for the exam, you should speak about it, why not speak, why would you speak, you want to spread hatred like Arvind Kejriwal did.",2026-06-25 09:25:02,@AmansinghGa3
Belgium’s defensive mastery frustrates top Iranian attackers 🌹 🌈,2026-06-25 09:24:58,@cezza_luciano
Iran secures famous draw against elite European football side 🌂 🌈 🌐 🌂,2026-06-25 09:24:57,@hireagym
"Donald Trump - ""Keir Starmer is a liberal and Andy Burnham is an extreme liberal""... both are conservatives and Keir Starmer went on to introduce the very anti-liberal OSA and Social Media Ban in the UK... Is Trump a cunt or a moron?... or both?... who knows.",2026-06-25 09:24:56,@TheoryOfDusk
"MISSING IN ACTION: President of the Senate. Anyone see him, light a fire under his ass. Duty. Country. Comparing the field of potential follow on candidates when Trump leaves office... JDV does not rank at the top for me. He could",2026-06-25 09:24:56,@BadMCPO
