text,scraped_at,source
"77,302,580 Americans are complicit by voting for a sociopath convicted of 34 felony counts, who 70,675 mental health professionals had signed that Donald Trump had severe mental illness and who was older than Joe Biden when inaugurated. Voting is like driving. They say drive",2026-04-06 07:48:08,@LarryBoorstein
In the early hours of every morning recently me and my boy have been pissing ourselves in the living room. Him cos he’s 3 weeks old and me cos Trump is just a bloke in a COD lobby,2026-04-06 07:48:08,@ryanmcmenamin
"American's invade in Iran to capture *Uranium*, but American loose their *Urine* bcz Iran destroyed American 12 planes. ##Uranium@@#Urine###Urine",2026-04-06 07:48:08,@AdnanRa12198809
"🇺🇸🚨 BREAKING: US and Iran received a plan to end conflict, including immediate ceasefire, mediated by Pakistan's army chief. #US #Iran #Pakistan",2026-04-06 07:48:07,@BIGBULL00070
"US and Iran received a plan to end conflict, including immediate ceasefire, mediated by Pakistan's army chief, according to Reuters report.",2026-04-06 07:48:06,@FinSec_com
"🚨 BREAKING Claims are circulating that IRGC Intelligence Chief Maj. Gen. Majid Khatami has been killed in a U.S.-Israeli strike at dawn today. ⚠️ No official confirmation from Iran, U.S., or Israel. Awaiting more details. #Iran",2026-04-06 07:48:06,@Adi_IIMCIAN
"$BTC - #Bitcoin climbed roughly 3% to $69,420 on Monday, reaching its highest level in more than a week as optimism grew around possible ceasefire negotiations between the United States and Iran.",2026-04-06 07:48:06,@CryptoBlockto
Lol finance bros are discovering the dark fleet. This is 80%+ Iranian product going to China via ship to ship transfer in Malaysian waters. Iran kept loading at Kharg and shipping to China without skipping a beat.,2026-04-06 07:48:05,@tleilax___
China’s EV boom cushions country from Iran war oil shock,2026-04-06 07:48:05,@AlmaANET25
"my only tutoring client this month is this 9 year old iranian kid whose dad brought him here from iran so his studies wouldn't be disrupted by war. i haven't been this excited to tutor in a long, long time",2026-04-06 07:48:05,@thickteddyboi
Remove Trump a WAR CRIMINAL before it is too late.,2026-04-06 07:48:05,@BocquetJacques1
"Indian-flagged LPG tanker Green Asha safely crosses the Strait of Hormuz. With ~20% of global petroleum trade passing through this critical route, Indian vessels continue uninterrupted operations—delivering over 92,000 tonnes of LPG and more. Strength, strategy &amp; supply security",2026-04-06 07:48:03,@AkashvaniAIR
"market pricing in a resolution, meanwhile iran saying they won't open strait of hormuz on a ceasefire i've identified a trade",2026-04-06 07:48:03,@asking
Iran warns of devastating retaliation if civilian infrastructure is attacked #Iran #USIranTensions #MiddleEastCrisis #StraitOfHormuz #GlobalSecurity #BreakingNews #Geopolitics #EnergyCrisis #WorldNews #Conflict,2026-04-06 07:48:02,@yespunjab
"Financial market &amp; geopolitical updates • Iran: Head of Revolutionary Guard intelligence dies, raising regional tensions. • DXY falls below 100, supporting gold and USD-denominated assets. • Indonesia hikes aviation fuel surcharges, adding to inflation pressures.…",2026-04-06 07:48:02,@ShibaAlertEN
Pakistan’s army chief is now mediating peace between the US and Iran. Surely! Global superpowers apparently needed a referee.🤣,2026-04-06 07:48:02,@Finance_Neelam
Iran is so useless that they destroyed every single US base in the middle east. Downed not one but multiple US air assets including jets. Closed that Strait of Hormuz that Trump is now going bat shit crazy about because he knows he can't force it open. Need more?,2026-04-06 07:48:02,@ArewaUncensored
"#Trump is a very consistent man March 22: 48 hours. This is the last time March 26: I'm giving Iran 10 days March 31: We don't need the Strait. We have plenty of oil April 5: Open the Strait or you live in hell. If no deal by Tues. 8pm, we bomb power plants, take the oil",2026-04-06 07:48:02,@peijin_zhang
Apparently Iran is in fact one of the countries where classic 🇨🇿 animated duo Pat and Mat are known… who knew?!,2026-04-06 07:48:02,@Ian_Willoughby
The proposed draft between US and Iran reportedly suggests that Iran will relinquish its nuclear ambitions against lifting of US sanctions. —Arab Media,2026-04-06 07:48:01,@miqazi
"Senior Iranian official to Reuters “Tehran is currently reviewing a proposal from Pakistan but remains firm that it will not reopen the Strait of Hormuz for a ""temporary ceasefire”",2026-04-06 07:48:01,@pakistanii32
PRESIDENT TRUMP. PM NETANYAHU. STOP THIS ISLAMOFASCIST REGIME EXECUTING INNOCENT IRANIAN PROTESTERS. STOP THIS REGIME. STOP THIS MURDEROUS REGIME.,2026-04-06 07:48:00,@armon1825
Donald Trump promotes immigrant for America job,2026-04-06 07:48:00,@MalcontentmentT
"Israeli Air Force struck 120+ targets of the Iranian regime in central &amp; western Iran. Targets included : ballistic missiles array sites, UAV production and launching sites, &amp; air defense sites.",2026-04-06 07:47:59,@defencealerts
