text,scraped_at,source
"POLICY &amp; REGULATION MORNING - LAST 6H 10:30 EST, JUNE 16 2026 • Trump administration signals openness to talks with Anthropic over foreigner ban; EU Commission reviewing export control implications and says it remains in dialogue with Anthropic on multiple regulatory matters.",2026-06-16 14:31:13,@finalityhubnews
"TRUMP ENDS IRAN OPERATION WITH PEACE DEAL, BUT DEMS HAVE NOTHING SO THEY'LL BITE ON THE UFC FIGHT ALL DAY LONG...WE ALL KNOW WHO REALLY DISGRACED THE WHITE HOUSE AND IT WAS NEVER A REPUBLICAN BUT DEMS, ALL THREE OF EM",2026-06-16 14:31:12,@iswho
"Just this one quote had me on the floor LMFAO! ""James Carville is a stone-cold loser who suffers from a severe and incurable disease known as Trump Derangement Syndrome, and it has rotted his peanut-sized brain."" James Carville suggests the specific holiday by which President",2026-06-16 14:31:12,@tkegdl684
Not releasing the text of the MoU is def a choice! There are already conflicting messages coming from the admin regarding the MoU. Vance first denying that Iran will have access to a $300bn fund and later admitting it's in the deal. The US releasing the MoU could resolve this.,2026-06-16 14:31:11,@SophieHochM
Security officials warn some elements still seeking to spoil US-Iran peace deal Read more: #GeoNews,2026-06-16 14:31:11,@geonews_english
Iran Deal Can Work If We Hit Them Every Time They Break It,2026-06-16 14:31:10,@caves_dion
🚨 BOMBSHELL! MS NOW host Rachel Maddow confirms Donald Trump completely lost the war he started. She reveals Iran will now charge massive fees for ships crossing the Strait of Hormuz. The Trump administration's disastrous military campaign backfired spectacularly!,2026-06-16 14:31:10,@FurkanGozukara
So Trump wants to humiliate Israel as Iran has humiliated him? Ain’t gonna happen.,2026-06-16 14:31:10,@alanfryermedia
". Old, Fat, Ugly Gal Lashes Out at Life's Winners. (Petty Jealousy is so low class . . . ) .Rosie O‘Donnell Trashes Trump and His Supporters: ‘Racists, Homophobic, UnAmerican‘ via",2026-06-16 14:31:10,@AAmericanboat
Trump was getting kickbacks from Qatar off his own fake blockade lol,2026-06-16 14:31:09,@KassSmiley
"“We’re Going To…” Thune DEMANDS Transparency on Trump’s Iran Deal, Sends Tough Message to Tehran By Oneindia English via Dailyhunt",2026-06-16 14:31:09,@BidhuShekhar5
"Ezra Klein had on AOC's advisor to declare that America isn't benefiting from its alliance with Israel. 🇮🇱🇺🇸Of course, their discussion ignores that American aid to Israel is an investment in American companies. That's how the ""aid"" works; Israel has to spend it at US",2026-06-16 14:31:09,@HenMazzig
"God works in mysterious ways. If the Negro won, this would never had happened. I just wished Trump was enlightened much, much earlier so Iran and Lebanon was not dragged into Israel's greedy war.",2026-06-16 14:31:09,@guy_prog
"Trump &amp; Iran officials are shaking on it. Historic or hype? Oil tankers are about to flow free, but mines &amp; scepticism remain. G7 leaders scrambling as Trump pushes ""second stage."" This changes EVERYTHING for energy markets. Quote if you're bullish on peace (or war). #IranDeal",2026-06-16 14:31:09,@Thebilalkhans
BREAKING: FBI Stops Alleged Terrorist Plot Against White House UFC Event,2026-06-16 14:31:09,@chrshale
BREAKING NEWS: Plot involving explosive drones targeting UFC event at White House disrupted; multiple suspects arrested.,2026-06-16 14:31:06,@KABBFOX29
"President Trump I truly love you a lot, this deal you made with these Terrorists,I doubt seriously they'll keep it. R you hoping to make friends with Islamist?The Iranians don't want them Npower killing them.Friends w/Terrorist &amp; enemy with Iranians.They R heartbroken.",2026-06-16 14:31:06,@CoppedgeJd1
Iran declares ‘no point’ in peace talks with US following Israel’s latest strike on Beirut Source: Wilderness Marksman,2026-06-16 14:31:06,@JamesT36725
The United States wins if Iran decides to pursue a nuclear weapon? Brilliant.,2026-06-16 14:31:06,@jbteller
"President William Ruto joins other World Leaders including Donald Trump and Narendra Modi in Evian,France for the G7 summit.",2026-06-16 14:31:06,@DerrickShabz
"President Trump says there is significant interest in the text of the agreement with Iran, emphasizing that Iran “will never have a nuclear weapon,” and suggesting he may release and publicly read the document “word for word” at a press conference to ensure accuracy. Watch OAN",2026-06-16 14:31:06,@OANN
". Qatar ‘s balanced foreign policy,a sophisticated banking system secures the country’s leading position in the Middle East. Qatar‘s collaboration with Türkiye ,Iran lawmakers will form a self-sufficient Arab-Islamic federation with a new model of governance.",2026-06-16 14:31:05,@Pontem_Omega
It's the exact same deal you maniac except Trump has to give Iran $300 billion. Plus Obama didn't cause a near collapse of the global economy and extract so much blood to get it done. Trump tried to start some shit then had to capitulate like a bitch.. 😂😂😂,2026-06-16 14:31:05,@Miss_Chenzo
European Markets Show Early Recovery as Iran Deal Boosts Investor Sentiment,2026-06-16 14:31:04,@hokanewscom
"🕯️REMEMBER : ⚽ #NaderMolavi was 18 yrs old soccer player and member of Hami Tehran FC 💔📍Killed by the terrorist Islamic Republic in Rey, Iran, on Jan 9 #Worldcup2026",2026-06-16 14:31:04,@Sevenpsfv
