text,scraped_at,source
"""Omerica - Crypto Capital of the World"" they said... 🚨🚨 WARNING: Ethereum/ Nasdaq 100 ratio just hit new historical bottom, currently 5.5-year floor Clowns, they are such clowns 🤡 #eth #ethusd #ethereum #qqq #trump",2026-06-04 09:59:33,@PandorraAnalyst
"If you support Trump and you are a member of a labor union, you have betrayed every blue collar American worker and yourself Trump and Republicans hate unions Trump Signs Executive Order Removing Job Protections From Federal Workers - The New York Times",2026-06-04 09:59:32,@pchris329
"Hezbollah is defying the ceasefire announced by President Trump, shelling populated areas in northern Israel. 🔹",2026-06-04 09:59:31,@zavsigalov40861
Yo $TRUMP is right there for Moonshot Get involved — every vote counts. 🔗 Every vote counts — Moonshot spotlight would be huge for visibility. Listing: 7416,2026-06-04 09:59:29,@commlistingnoti
AND WE'VE JUST STARTED. 🇺🇸 The White House,2026-06-04 09:59:29,@PaulGoldEagle
"There are over 100 million illegal aliens in this country that the American taxpayers are supporting, thanks to our Congress thanks to people like John Kennedy as well because you all have been in Congress forever, we want you all gone we want illegals out of this country.",2026-06-04 09:59:28,@Grenndell
"Three years from now he’s gonna try to make a trump pool or some shit and its gonna be 2,031 ft cus his ego is thatttt high",2026-06-04 09:59:28,@randomfemboy191
Does this put Albania on the list for a Trump. Military invasion? Time will tell. Plans for Trump Family Linked Resort Sparks Protests in Albania,2026-06-04 09:59:28,@gollum1419_g
🚨🇺🇸 BREAKING : Trump suffers rare house defeat as bipartisan vote moves to withdraw troops from iran conflict,2026-06-04 09:59:25,@Catalaugh
"""Trump adds that he is in no rush to complete the pact, saying in a New York Post interview published Wednesday it is unlikely—although still possible—that the U.S. blockade could last until Labor Day.""",2026-06-04 09:59:25,@shashj
"As predictable as day follows night, a senior reporter gives the skewed view of the UK's reaction to the facts of the Henry Nowak case. Look at the language he used. It's a never-ending continuum of Trump Derangement Syndrome with the CBC. UK version 2026.",2026-06-04 09:59:23,@Caro_WiserNow
Mush brain trump He’s ugly inside and out right down to the very depths of where his soul should be.,2026-06-04 09:59:23,@CJ_Feher
US FBI arrested an Iranian-origin California based Tech CEO who secretly supplied sensitive American hardware to IRAN’S MILITARY AND NUCLEAR PROGRAMS,2026-06-04 09:59:23,@tfiglobal
"South Carolina Henry McMaster has turned the governor’s mansion into a retirement home for political fossils. After nearly a decade in office, the longest-serving governor in state history thanks to a convenient loophole, he’s delivered exactly what you’d expect from a career",2026-06-04 09:59:22,@JungleBall_2
"#Sanctions are often framed as temporary instruments of pressure but in practice, many evolve into permanent #political and #economic structures that reshape entire societies long after the original strategic objective has faded. #Iran, #Syria and #Yemen are being governed",2026-06-04 09:59:21,@orfmiddleeast
CONGRESS TRIES TO SHUT IRAN WAR DOWN! - Bubba the Love Sponge® Show | 6/04/2026,2026-06-04 09:59:20,@TheBubbaArmy
"As highlighted in this powerful clip from The View, Sunny Hostin openly labeled a Democratic Senate candidate “a cheater, an antisemite, a liar, a racist, and a homophobe” — then paused and delivered the telling “BUT…” Democrats must win that seat to stop Trump. This",2026-06-04 09:59:20,@tvc1five
9/11 style huge nyc attack blamed on Iran. Look at the home buyers chart over the last 15 to 20 yrs. We just dipped lower that the support line - i think it may crash again.,2026-06-04 09:59:20,@DyvrsCOLLCTYV
#Iran has released a video it says shows the moment one of its explosive-laden boats struck a #US owned oil tanker in Iraqi waters. ⁠.⁠ The vessel was one of two fuel tankers hit in overnight attacks that killed at least one crew member. source: aljazeera,2026-06-04 09:59:19,@albionarchive1
"🚨 Israeli Minister Ben-Gvir: Ceasefire in Lebanon is a fantasy. Hezbollah won't withdraw, growing stronger. Netanyahu should tell Trump: 'We love you.'",2026-06-04 09:59:18,@DinoLeadingNews
"French-Iranian author Marjane Satrapi, author of 'Persepolis', dies of 'sadness' at 56",2026-06-04 09:59:18,@ironpuppy
"U.S. Congress and the State Department is engaging Nigeria regarding Nnamdi Kanu’s detention. They’ve called for full transparency, stressing that his trial must uphold Nigeria’s constitutional obligations and international human rights commitments. #NnamdiKanu #HumanRights",2026-06-04 09:59:18,@ice4eke2
Oman resists US pressure to break ties with Iran over strait of Hormuz,2026-06-04 09:59:16,@MarkDonegan3
Iran-US war: Israel to continue action in Lebanon with US backing despite ceasefire,2026-06-04 09:59:16,@MarkDonegan3
What the U.S. Has Accomplished in Iran,2026-06-04 09:59:16,@jherbitter
